states	PB1	PB2	PA	HA	NP	NA	MP
35440000	5	3	6	6	5	2	2
35460000	5	3	5	6	5	2	2
35480000	5	3	5	8	5	2	2
35500000	6	3	5	8	5	2	2
35520000	7	3	4	6	5	2	2
35540000	5	3	4	6	7	4	2
35560000	5	3	7	6	5	3	2
35580000	5	3	4	6	4	2	1
35600000	6	3	4	6	4	2	1
35620000	5	3	7	7	7	2	1
35640000	5	3	7	6	5	2	2
35660000	5	3	4	6	5	2	2
35680000	5	3	5	7	5	2	2
35700000	5	3	3	6	4	2	2
35720000	5	3	4	6	5	2	2
35740000	5	3	6	6	4	2	1
35760000	7	3	3	7	3	3	1
35780000	8	3	4	7	4	2	1
35800000	5	3	7	6	4	2	1
35820000	5	3	6	7	7	2	2
35840000	5	3	4	5	4	2	3
35860000	5	3	5	7	5	2	2
35880000	5	3	5	7	7	2	2
35900000	5	3	5	6	6	2	3
35920000	6	3	5	6	5	2	2
35940000	5	3	5	6	5	3	2
35960000	5	3	5	5	5	2	2
35980000	6	3	5	5	5	2	2
36000000	5	3	5	6	6	2	2
36020000	5	3	4	6	5	2	2
36040000	5	3	4	8	5	2	2
36060000	7	3	5	7	6	2	2
36080000	6	3	4	6	5	2	2
36100000	6	3	5	5	5	2	2
36120000	6	3	5	6	5	3	2
36140000	5	3	6	5	5	2	2
36160000	5	3	7	6	6	2	2
36180000	6	3	6	6	6	2	2
36200000	5	3	6	7	5	2	2
36220000	5	3	6	6	6	2	2
36240000	7	3	6	8	5	2	1
36260000	5	3	6	6	5	2	2
36280000	7	3	5	6	5	2	2
36300000	6	3	4	7	5	2	2
36320000	6	3	5	7	6	2	2
36340000	7	3	6	7	7	2	2
36360000	5	3	7	6	7	2	2
36380000	5	3	5	9	5	2	2
36400000	5	3	6	7	6	2	2
36420000	5	3	5	5	5	2	2
36440000	5	3	8	8	5	3	2
36460000	6	3	5	6	5	2	2
36480000	5	3	5	6	5	2	2
36500000	5	3	7	5	5	2	2
36520000	6	3	5	6	5	2	2
36540000	5	3	4	6	5	2	2
36560000	6	3	4	6	5	2	2
36580000	5	3	5	6	5	2	2
36600000	5	3	5	7	5	2	2
36620000	7	3	5	6	5	2	2
36640000	5	3	5	6	5	2	2
36660000	7	3	6	6	5	2	1
36680000	6	3	6	7	6	2	2
36700000	5	3	6	6	5	2	2
36720000	5	3	5	6	5	2	2
36740000	5	3	6	6	5	2	2
36760000	7	3	5	6	4	2	1
36780000	5	3	6	6	5	2	1
36800000	6	3	5	6	6	2	1
36820000	5	3	4	6	5	2	1
36840000	6	3	8	7	4	3	1
36860000	8	3	8	7	4	2	1
36880000	5	3	5	6	5	3	3
36900000	5	3	4	8	5	2	2
36920000	5	3	5	7	7	2	2
36940000	6	3	5	8	6	2	2
36960000	5	3	5	6	5	2	2
36980000	5	3	5	6	5	2	2
37000000	6	3	6	6	5	2	1
37020000	5	3	4	7	5	2	2
37040000	5	3	5	7	4	2	1
37060000	5	3	7	7	5	2	2
37080000	6	3	5	6	5	2	2
37100000	5	3	5	5	5	2	2
37120000	5	3	5	10	5	2	2
37140000	5	5	5	7	6	3	2
37160000	5	3	5	7	7	2	4
37180000	7	3	4	6	5	2	2
37200000	5	3	5	6	10	2	2
37220000	6	3	4	8	5	4	2
37240000	6	3	4	8	5	3	2
37260000	5	3	8	8	4	2	1
37280000	5	3	4	7	4	2	1
37300000	6	3	5	6	5	2	2
37320000	6	3	5	5	5	2	2
37340000	6	3	5	5	6	2	2
37360000	5	3	7	7	5	2	2
37380000	5	3	7	6	5	2	2
37400000	6	3	5	7	5	2	2
37420000	5	3	4	6	5	2	2
37440000	7	3	6	6	5	2	1
37460000	6	3	4	7	4	2	2
37480000	5	3	4	6	5	2	2
37500000	6	3	3	5	5	2	2
37520000	5	3	4	5	4	2	3
37540000	5	3	6	5	5	2	2
37560000	6	3	5	6	4	2	2
37580000	5	3	5	7	5	2	2
37600000	5	3	5	6	5	2	2
37620000	6	3	8	6	5	2	3
37640000	6	3	5	6	5	2	2
37660000	5	3	5	6	5	2	2
37680000	6	3	5	5	5	3	2
37700000	6	3	6	6	5	2	2
37720000	5	3	5	6	5	2	2
37740000	5	4	5	7	6	2	2
37760000	6	3	6	8	6	2	2
37780000	7	3	4	6	5	2	2
37800000	5	3	7	6	6	2	2
37820000	6	3	6	7	5	2	2
37840000	6	3	7	7	5	2	1
37860000	5	3	7	7	6	3	2
37880000	5	4	5	8	4	2	1
37900000	5	4	6	7	6	2	1
37920000	5	3	6	6	4	2	1
37940000	5	3	7	6	4	2	1
37960000	7	3	6	7	4	2	1
37980000	7	3	4	7	4	2	1
38000000	6	3	5	6	3	2	1
38020000	6	3	4	8	4	2	1
38040000	5	3	4	7	6	2	2
38060000	5	3	4	6	4	2	1
38080000	6	3	4	7	4	2	1
38100000	5	3	6	6	6	2	1
38120000	8	3	6	6	4	3	1
38140000	5	3	6	6	4	2	1
38160000	5	3	6	8	5	2	1
38180000	5	3	6	7	5	2	2
38200000	6	3	6	6	4	2	1
38220000	6	3	5	6	4	2	1
38240000	5	3	6	7	4	2	1
38260000	6	3	7	8	5	2	1
38280000	5	3	6	5	5	2	2
38300000	5	3	5	6	5	2	6
38320000	5	3	5	6	5	2	2
38340000	5	3	3	8	6	2	3
38360000	5	3	7	8	5	2	2
38380000	5	3	4	8	5	2	2
38400000	6	3	5	7	5	2	2
38420000	6	3	5	7	7	2	2
38440000	6	3	7	6	5	2	2
38460000	5	3	6	6	6	2	2
38480000	5	3	5	5	5	2	2
38500000	5	3	5	6	5	2	2
38520000	5	3	4	6	5	2	2
38540000	5	3	4	6	5	3	2
38560000	5	3	3	7	4	2	2
38580000	5	3	4	6	4	2	1
38600000	6	3	4	6	4	2	1
38620000	5	3	7	6	4	2	1
38640000	6	3	6	6	5	3	1
38660000	5	3	4	6	4	2	2
38680000	7	3	5	6	4	2	1
38700000	8	3	4	6	4	2	1
38720000	7	3	4	6	6	2	2
38740000	7	3	4	7	5	2	1
38760000	8	3	4	7	5	2	1
38780000	7	3	5	7	4	2	1
38800000	6	3	5	6	5	2	1
38820000	8	3	5	7	3	2	1
38840000	7	3	4	6	4	2	1
38860000	5	3	4	7	4	2	1
38880000	6	3	4	6	4	3	1
38900000	7	3	4	6	4	2	1
38920000	6	3	5	6	4	2	1
38940000	7	3	4	6	4	2	1
38960000	6	3	4	6	3	3	1
38980000	8	3	4	7	4	2	1
39000000	6	3	4	7	4	2	1
39020000	5	3	4	6	4	2	1
39040000	7	3	4	6	4	2	1
39060000	7	3	5	7	4	2	1
39080000	6	3	8	6	4	2	1
39100000	6	3	8	6	4	2	1
39120000	6	3	8	9	4	2	1
39140000	6	3	5	6	5	2	1
39160000	6	3	7	6	4	2	1
39180000	7	3	5	7	4	2	1
39200000	5	3	4	7	4	2	1
39220000	5	3	4	6	4	2	1
39240000	5	3	5	7	4	2	1
39260000	6	3	5	8	4	2	1
39280000	5	3	6	7	5	2	2
39300000	6	3	8	8	4	2	2
39320000	7	3	10	7	4	2	2
39340000	5	3	5	6	3	2	1
39360000	7	3	4	6	4	2	1
39380000	7	3	4	6	4	2	2
39400000	7	3	4	6	3	2	1
39420000	5	3	4	7	4	2	2
39440000	5	3	4	8	4	2	1
39460000	6	3	4	8	4	2	1
39480000	6	3	4	7	4	2	1
39500000	5	3	4	7	5	2	1
39520000	8	3	4	6	4	2	1
39540000	5	3	6	7	4	2	1
39560000	7	3	4	7	4	2	1
39580000	5	3	4	6	4	2	1
39600000	5	3	4	6	5	2	1
39620000	5	3	4	8	6	2	2
39640000	7	3	4	7	5	2	2
39660000	6	3	6	6	5	2	2
39680000	5	3	4	7	5	3	2
39700000	5	3	4	7	5	2	2
39720000	5	3	4	7	5	2	2
39740000	7	3	6	7	4	2	2
39760000	5	3	4	8	4	2	2
39780000	5	3	4	8	4	2	2
39800000	5	3	6	7	4	2	1
39820000	8	3	8	7	4	2	1
39840000	5	3	6	7	5	2	2
39860000	6	3	3	7	4	2	2
39880000	5	3	6	5	4	2	2
39900000	5	3	3	6	4	2	2
39920000	8	3	4	6	5	2	2
39940000	5	3	7	8	6	2	2
39960000	6	3	6	7	5	2	2
39980000	5	3	7	6	5	2	2
40000000	5	3	7	6	5	2	2
40020000	6	3	7	6	5	2	2
40040000	5	3	6	7	5	2	2
40060000	6	3	7	6	5	2	2
40080000	6	3	7	6	5	2	2
40100000	6	3	9	6	5	2	2
40120000	6	3	7	8	5	2	3
40140000	5	3	9	8	8	2	2
40160000	6	3	4	7	5	2	2
40180000	5	3	5	7	5	2	2
40200000	6	3	4	6	5	2	2
40220000	5	3	6	6	5	2	2
40240000	5	3	6	5	5	2	2
40260000	6	3	5	5	5	2	2
40280000	5	3	5	5	5	2	2
40300000	5	3	6	6	5	2	2
40320000	7	3	4	5	5	2	2
40340000	7	3	5	6	5	2	2
40360000	7	4	7	7	5	2	1
40380000	6	3	7	6	4	2	2
40400000	6	3	6	6	6	2	1
40420000	6	3	7	7	4	3	1
40440000	6	3	6	6	4	2	1
40460000	7	3	5	7	4	2	1
40480000	8	3	5	6	5	2	2
40500000	7	3	4	7	4	2	1
40520000	7	3	4	8	4	2	1
40540000	6	3	4	7	4	2	1
40560000	7	3	5	7	4	2	1
40580000	8	4	3	7	3	2	1
40600000	7	3	4	8	4	2	1
40620000	5	3	4	6	4	2	1
40640000	5	3	4	6	5	2	2
40660000	5	3	6	7	4	2	1
40680000	5	3	4	7	4	2	1
40700000	6	3	6	7	4	2	1
40720000	5	3	4	6	4	2	1
40740000	6	3	4	6	4	2	1
40760000	5	3	4	6	5	2	2
40780000	8	3	6	7	4	2	1
40800000	6	3	4	6	4	2	2
40820000	8	3	5	6	4	2	1
40840000	5	3	6	6	4	2	1
40860000	5	3	5	6	4	2	1
40880000	5	3	6	7	4	2	1
40900000	7	3	4	7	4	2	1
40920000	5	3	4	6	4	2	1
40940000	6	3	5	6	4	2	1
40960000	7	4	4	7	6	2	1
40980000	7	3	4	6	4	2	1
41000000	7	3	4	6	4	2	1
41020000	6	3	4	6	5	2	2
41040000	6	3	5	7	5	2	1
41060000	5	4	5	6	5	2	2
41080000	5	3	5	7	5	2	2
41100000	5	3	4	6	5	2	1
41120000	5	3	4	6	4	2	2
41140000	6	3	5	6	4	2	1
41160000	5	3	4	6	3	2	1
41180000	5	3	3	6	4	3	1
41200000	6	3	4	6	4	2	1
41220000	9	3	4	6	5	2	1
41240000	10	3	4	8	4	2	1
41260000	6	3	5	6	5	2	1
41280000	5	3	4	7	5	2	1
41300000	5	3	7	6	7	2	1
41320000	5	3	7	7	4	2	1
41340000	6	3	7	6	4	2	1
41360000	5	3	6	8	4	2	1
41380000	6	3	9	6	7	2	1
41400000	5	3	4	8	4	2	1
41420000	6	3	8	6	4	2	1
41440000	5	3	5	6	6	3	2
41460000	5	3	5	6	7	2	2
41480000	5	3	5	5	6	2	2
41500000	5	3	6	6	5	2	2
41520000	5	3	5	6	4	2	1
41540000	6	3	6	7	5	2	1
41560000	8	3	6	6	6	2	1
41580000	6	3	4	7	5	2	1
41600000	6	3	4	7	4	2	1
41620000	6	3	5	6	5	2	2
41640000	5	3	9	6	6	2	2
41660000	5	3	4	6	6	2	3
41680000	5	3	6	6	7	2	2
41700000	5	3	6	6	4	2	1
41720000	5	3	6	7	4	2	1
41740000	5	3	6	6	6	2	2
41760000	5	3	5	6	5	2	2
41780000	6	3	5	6	6	2	2
41800000	6	3	5	7	7	2	2
41820000	5	3	5	10	7	2	2
41840000	5	3	6	6	6	2	2
41860000	6	3	4	6	6	2	2
41880000	5	3	5	6	8	2	2
41900000	5	3	5	6	5	2	2
41920000	5	3	5	5	6	2	2
41940000	6	3	5	7	5	2	2
41960000	5	3	4	6	5	2	4
41980000	5	3	5	6	5	3	3
42000000	5	3	5	6	6	2	3
42020000	5	3	6	8	5	2	2
42040000	5	3	3	9	5	2	2
42060000	6	3	4	8	5	3	2
42080000	6	3	4	6	6	2	2
42100000	5	3	4	7	4	2	2
42120000	6	3	5	6	5	2	2
42140000	6	3	5	5	5	2	2
42160000	5	3	4	5	4	2	2
42180000	6	3	4	5	5	2	2
42200000	5	3	4	7	5	2	2
42220000	5	3	5	6	5	2	2
42240000	5	3	5	6	5	2	2
42260000	5	3	5	7	5	3	2
42280000	5	3	5	6	5	2	2
42300000	5	3	5	5	4	2	2
42320000	5	3	6	6	5	2	2
42340000	5	3	6	6	4	2	1
42360000	5	3	6	6	4	2	1
42380000	5	3	7	7	5	2	1
42400000	5	3	4	6	4	2	1
42420000	6	3	8	6	3	3	2
42440000	5	3	4	7	4	2	1
42460000	5	3	4	6	4	2	1
42480000	5	3	5	6	4	2	1
42500000	5	3	4	7	4	2	1
42520000	5	3	4	7	4	2	1
42540000	5	3	5	9	4	2	2
42560000	5	4	4	8	4	2	1
42580000	5	3	4	8	5	2	1
42600000	5	3	4	7	4	2	1
42620000	5	3	4	6	4	2	1
42640000	5	3	4	6	4	2	1
42660000	6	3	5	7	4	2	1
42680000	5	3	5	8	4	2	1
42700000	6	3	7	8	4	2	1
42720000	7	3	4	7	4	2	1
42740000	6	3	4	6	4	2	1
42760000	5	3	4	7	4	2	1
42780000	6	3	4	7	4	2	1
42800000	5	3	4	8	4	2	1
42820000	5	3	4	7	4	2	1
42840000	5	3	5	7	4	2	1
42860000	5	3	4	7	4	2	1
42880000	5	3	4	6	4	2	1
42900000	5	3	6	5	6	2	2
42920000	5	3	5	5	5	2	2
42940000	7	3	5	6	8	2	4
42960000	6	3	6	8	5	2	2
42980000	5	3	4	5	4	2	2
43000000	5	3	5	6	5	2	2
43020000	5	3	5	6	5	2	2
43040000	6	3	6	6	4	2	1
43060000	5	3	7	6	4	2	1
43080000	7	3	5	7	3	2	1
43100000	5	3	4	6	4	2	2
43120000	5	3	4	7	5	2	1
43140000	5	3	5	6	5	2	2
43160000	5	3	6	6	4	2	1
43180000	5	3	5	6	5	2	2
43200000	5	3	5	6	5	2	2
43220000	5	3	5	6	5	2	2
43240000	5	3	8	7	6	2	2
43260000	6	3	6	7	4	2	1
43280000	6	4	4	7	5	2	2
43300000	6	3	4	8	4	2	1
43320000	7	3	5	7	5	2	1
43340000	5	3	4	7	5	2	2
43360000	5	3	5	6	5	3	2
43380000	5	3	4	6	5	2	2
43400000	5	3	5	6	4	2	2
43420000	6	3	5	7	5	2	2
43440000	5	3	5	6	5	2	2
43460000	5	3	5	6	7	2	2
43480000	6	3	4	6	4	2	1
43500000	5	3	10	6	4	2	1
43520000	5	3	5	6	4	2	1
43540000	7	3	5	7	4	2	1
43560000	5	3	4	6	4	2	1
43580000	5	3	4	7	5	2	2
43600000	6	3	4	7	4	2	1
43620000	6	3	4	6	4	2	1
43640000	5	3	4	6	4	2	1
43660000	7	3	4	6	4	2	1
43680000	6	3	3	8	5	2	1
43700000	5	3	5	7	5	2	1
43720000	5	3	4	7	4	2	1
43740000	6	3	4	6	4	2	1
43760000	5	3	7	7	3	2	1
43780000	5	3	6	7	4	2	2
43800000	5	3	7	6	6	2	1
43820000	5	3	5	7	5	2	1
43840000	5	3	7	6	4	2	1
43860000	5	3	6	6	4	3	1
43880000	5	3	6	6	5	2	1
43900000	5	3	9	6	4	2	1
43920000	5	3	7	7	5	2	2
43940000	5	3	4	6	4	2	1
43960000	5	3	4	7	5	2	1
43980000	6	3	4	7	4	2	1
44000000	5	3	8	6	5	2	1
44020000	5	3	9	7	4	2	1
44040000	5	3	5	6	4	2	1
44060000	6	3	6	7	4	2	1
44080000	6	3	4	7	4	2	1
44100000	5	3	5	6	5	2	2
44120000	5	3	5	6	5	2	2
44140000	5	3	5	7	5	2	1
44160000	6	3	6	6	4	2	1
44180000	7	3	4	6	4	2	1
44200000	7	3	5	8	4	2	1
44220000	5	3	4	7	4	2	1
44240000	5	3	4	7	4	2	1
44260000	5	3	4	7	4	2	1
44280000	5	3	4	7	5	3	1
44300000	6	3	4	7	5	2	2
44320000	5	3	4	7	5	2	2
44340000	5	3	5	8	5	4	2
44360000	5	3	6	5	5	2	2
44380000	5	3	5	8	5	2	2
44400000	5	3	6	5	6	2	2
44420000	5	3	5	7	5	2	2
44440000	5	3	6	6	5	2	2
44460000	6	3	5	5	6	2	2
44480000	5	3	5	6	5	2	2
44500000	5	3	5	6	5	2	2
44520000	5	3	4	6	5	2	2
44540000	5	3	5	6	5	2	2
44560000	7	3	6	7	7	2	2
44580000	5	3	5	5	7	2	2
44600000	6	3	5	6	5	2	2
44620000	5	3	6	7	5	2	2
44640000	5	3	5	5	5	2	2
44660000	5	3	5	6	5	2	2
44680000	5	3	4	6	5	3	2
44700000	5	3	4	6	4	2	1
44720000	6	3	4	6	4	2	1
44740000	6	3	4	7	5	2	1
44760000	6	3	6	8	5	3	1
44780000	6	3	4	7	5	2	1
44800000	5	3	4	8	5	2	1
44820000	7	3	5	9	4	2	1
44840000	5	4	4	10	4	2	1
44860000	5	3	6	7	4	2	1
44880000	5	3	4	7	5	2	1
44900000	6	3	7	6	4	2	1
44920000	5	3	4	6	5	2	1
44940000	5	3	4	7	4	2	1
44960000	5	3	4	6	4	2	1
44980000	5	3	3	6	5	2	2
45000000	6	3	5	7	6	2	2
45020000	7	3	4	7	5	3	1
45040000	5	3	4	7	4	2	1
45060000	5	3	4	7	4	2	1
45080000	6	3	4	6	4	2	1
45100000	6	3	4	8	6	2	1
45120000	7	3	5	7	6	3	1
45140000	6	3	5	7	6	2	1
45160000	6	3	6	6	4	2	1
45180000	6	3	6	6	4	3	1
45200000	5	3	6	8	4	2	1
45220000	5	3	7	7	4	2	1
45240000	6	3	6	6	6	2	2
45260000	5	3	4	6	5	2	3
45280000	5	3	6	7	5	2	2
45300000	5	3	5	6	5	2	2
45320000	5	3	5	7	6	2	2
45340000	5	3	6	8	5	2	3
45360000	5	3	5	7	5	2	3
45380000	5	3	5	7	5	2	2
45400000	5	3	4	6	4	2	2
45420000	5	3	6	6	7	2	1
45440000	6	3	5	7	4	2	1
45460000	6	3	6	6	4	2	1
45480000	6	3	8	7	4	2	1
45500000	5	3	6	6	5	2	2
45520000	5	4	5	6	5	2	2
45540000	5	3	5	6	5	2	2
45560000	5	3	4	6	5	2	2
45580000	6	3	6	5	5	2	2
45600000	5	3	4	5	5	2	3
45620000	5	3	5	8	5	2	1
45640000	5	3	5	6	5	2	2
45660000	5	3	4	6	5	2	2
45680000	6	3	5	6	5	2	2
45700000	5	3	4	7	4	2	1
45720000	5	3	4	7	4	2	2
45740000	5	3	5	7	5	2	2
45760000	6	3	3	6	5	2	1
45780000	6	3	6	7	4	2	1
45800000	5	4	5	7	5	2	2
45820000	5	3	6	6	4	2	1
45840000	6	3	6	6	4	2	1
45860000	6	3	6	7	4	2	1
45880000	5	3	9	7	5	2	2
45900000	5	3	5	7	5	3	2
45920000	5	3	5	7	5	2	3
45940000	5	3	4	7	5	2	2
45960000	6	3	4	8	4	2	1
45980000	6	3	4	6	3	2	2
46000000	5	3	7	6	4	2	1
46020000	5	3	4	6	5	2	1
46040000	5	3	3	7	3	2	1
46060000	7	3	4	8	4	2	1
46080000	7	3	4	6	4	2	1
46100000	8	3	4	6	4	2	1
46120000	5	3	8	7	4	2	1
46140000	8	3	7	6	4	2	1
46160000	7	3	8	6	4	2	1
46180000	9	3	6	6	4	2	1
46200000	6	3	7	7	4	2	1
46220000	8	3	4	6	5	2	1
46240000	6	3	4	6	4	2	1
46260000	5	3	4	7	5	2	1
46280000	6	3	5	7	4	2	1
46300000	5	3	4	7	4	2	1
46320000	5	3	7	7	4	2	1
46340000	5	3	6	7	5	2	2
46360000	5	3	7	6	6	2	2
46380000	6	3	7	6	7	2	2
46400000	5	3	6	6	6	2	2
46420000	5	3	5	6	5	2	2
46440000	5	3	4	7	4	3	1
46460000	5	3	6	7	4	2	1
46480000	6	3	5	6	5	2	2
46500000	6	3	5	6	5	2	2
46520000	5	3	4	6	5	2	2
46540000	5	3	5	5	6	2	2
46560000	6	3	5	6	5	2	2
46580000	5	3	5	7	5	2	3
46600000	5	3	5	6	5	2	2
46620000	5	3	5	6	6	2	1
46640000	5	3	4	7	5	2	2
46660000	5	3	4	6	5	2	1
46680000	5	3	4	8	4	2	1
46700000	5	3	4	9	4	2	1
46720000	5	3	4	7	5	2	1
46740000	5	3	6	7	4	2	1
46760000	7	3	5	9	4	2	1
46780000	6	3	6	7	5	2	1
46800000	6	3	5	7	4	2	1
46820000	5	3	6	8	5	2	1
46840000	6	3	4	6	5	2	1
46860000	5	3	4	8	4	2	1
46880000	5	3	4	6	4	2	1
46900000	6	3	7	7	4	2	1
46920000	6	3	5	6	5	2	1
46940000	6	3	5	8	4	2	1
46960000	7	3	4	6	4	2	1
46980000	7	3	5	7	4	2	1
47000000	7	3	4	6	4	2	1
47020000	5	3	4	7	4	3	2
47040000	5	3	6	7	4	2	1
47060000	5	3	4	8	5	2	1
47080000	6	3	4	7	4	2	1
47100000	8	3	5	6	4	2	1
47120000	6	3	7	7	7	2	1
47140000	5	3	5	7	5	2	2
47160000	7	3	6	7	4	2	1
47180000	5	3	5	7	4	2	1
47200000	5	3	6	6	4	2	1
47220000	8	3	5	9	4	2	1
47240000	5	3	4	7	5	2	1
47260000	6	3	5	6	5	2	2
47280000	7	3	4	7	6	2	2
47300000	7	3	4	6	4	2	1
47320000	7	3	5	9	4	2	1
47340000	5	3	4	6	4	2	1
47360000	5	3	4	6	4	2	1
47380000	6	3	5	7	5	2	2
47400000	7	3	5	6	5	2	2
47420000	5	3	5	7	5	2	2
47440000	5	3	5	6	5	2	2
47460000	7	3	5	6	5	2	4
47480000	6	3	5	6	5	2	2
47500000	5	3	6	8	5	2	2
47520000	5	3	6	8	5	2	2
47540000	5	3	7	8	5	2	2
47560000	6	3	6	7	5	2	2
47580000	5	3	4	6	5	2	2
47600000	5	3	5	6	5	2	2
47620000	5	3	5	6	7	2	2
47640000	6	3	5	7	6	2	3
47660000	6	5	6	6	5	3	4
47680000	5	3	5	7	5	2	2
47700000	5	3	5	6	5	2	2
47720000	5	3	5	7	5	2	2
47740000	5	3	5	6	7	2	2
47760000	5	3	5	6	5	2	2
47780000	5	3	3	5	7	2	2
47800000	6	3	4	6	5	2	2
47820000	6	3	5	5	7	2	2
47840000	5	3	5	6	5	2	2
47860000	5	3	5	6	7	3	2
47880000	5	3	4	6	6	2	4
47900000	5	3	6	6	5	2	2
47920000	6	3	5	7	5	2	2
47940000	5	3	5	7	8	2	2
47960000	6	3	5	6	5	2	2
47980000	5	3	5	6	6	2	2
48000000	6	3	5	7	5	2	2
48020000	7	3	4	7	7	2	2
48040000	6	3	5	7	5	2	2
48060000	5	3	3	6	3	2	1
48080000	6	3	3	7	3	2	1
48100000	5	3	4	8	4	2	1
48120000	5	3	4	8	4	2	1
48140000	6	3	4	6	4	2	1
48160000	5	3	4	7	6	2	2
48180000	6	3	3	6	4	2	1
48200000	5	3	4	6	4	2	1
48220000	6	3	4	6	4	2	1
48240000	5	3	4	6	4	2	1
48260000	5	3	4	8	4	2	1
48280000	5	3	5	7	4	2	1
48300000	6	3	4	7	4	2	1
48320000	6	3	4	6	4	2	1
48340000	5	3	5	6	5	2	1
48360000	7	3	4	6	5	2	1
48380000	8	3	5	6	4	2	1
48400000	7	3	5	6	4	3	1
48420000	7	3	4	7	5	2	1
48440000	5	3	4	8	4	2	1
48460000	5	3	4	6	4	2	1
48480000	6	3	5	6	6	2	2
48500000	6	3	5	6	5	2	2
48520000	5	3	5	6	5	2	2
48540000	5	3	6	7	4	2	1
48560000	5	3	6	6	5	2	2
48580000	6	3	5	5	5	2	2
48600000	6	3	5	6	5	2	2
48620000	6	3	6	9	6	2	2
48640000	5	3	5	5	5	2	2
48660000	6	3	4	6	5	2	2
48680000	5	3	4	6	5	2	2
48700000	6	3	5	7	5	2	2
48720000	5	3	5	6	6	2	2
48740000	5	3	5	6	6	2	2
48760000	6	3	5	8	5	2	2
48780000	5	3	5	5	5	2	2
48800000	7	3	4	6	6	2	2
48820000	5	3	5	6	4	2	2
48840000	6	3	5	5	5	2	2
48860000	5	3	4	5	4	2	2
48880000	5	3	5	6	5	2	2
48900000	6	3	5	7	5	2	2
48920000	5	3	5	6	7	2	2
48940000	5	3	6	7	6	2	2
48960000	5	3	3	5	4	2	2
48980000	5	3	4	6	5	2	2
49000000	5	3	6	7	5	2	2
49020000	5	3	6	6	5	2	2
49040000	5	3	5	6	5	2	2
49060000	5	3	5	6	5	2	2
49080000	5	3	5	7	6	2	2
49100000	5	3	5	6	6	2	2
49120000	5	3	5	6	5	3	2
49140000	5	3	5	6	5	3	2
49160000	5	3	5	6	5	2	2
49180000	5	3	6	6	5	2	2
49200000	5	3	5	5	4	2	2
49220000	6	3	5	7	5	2	2
49240000	5	3	5	6	5	2	2
49260000	5	3	5	6	6	2	2
49280000	5	3	5	6	6	2	2
49300000	5	3	5	6	5	2	2
49320000	5	3	5	6	5	2	2
49340000	5	3	5	5	5	2	2
49360000	6	3	5	5	5	2	2
49380000	6	3	4	6	4	2	1
49400000	6	3	4	6	4	2	1
49420000	7	3	5	7	4	2	1
49440000	6	3	5	7	4	2	1
49460000	6	3	6	8	4	2	1
49480000	5	3	6	7	4	2	1
49500000	5	3	4	6	5	2	2
49520000	5	3	5	7	4	2	1
49540000	5	3	3	6	4	2	1
49560000	6	4	3	6	3	3	1
49580000	5	3	4	7	6	2	2
49600000	5	3	4	6	4	2	1
49620000	5	3	6	6	4	2	1
49640000	6	3	4	7	5	2	1
49660000	5	3	8	7	4	2	1
49680000	5	3	3	6	4	2	2
49700000	5	3	4	6	5	2	2
49720000	6	3	4	6	4	2	1
49740000	6	3	5	8	5	2	1
49760000	6	3	5	6	4	3	1
49780000	6	3	4	6	5	2	1
49800000	5	3	4	7	4	3	1
49820000	7	3	5	7	5	2	1
49840000	5	3	5	7	4	2	1
49860000	7	3	4	7	5	2	1
49880000	5	3	4	7	4	2	1
49900000	5	3	8	6	5	2	1
49920000	6	3	6	6	4	2	1
49940000	5	3	4	6	5	2	2
49960000	5	3	5	6	6	2	1
49980000	6	3	5	6	5	3	2
50000000	5	3	6	6	5	2	2
50020000	6	3	5	7	5	2	2
50040000	5	3	5	6	5	2	2
50060000	5	3	5	7	5	2	2
50080000	6	3	6	7	5	2	2
50100000	5	3	4	7	7	2	2
50120000	5	3	6	7	5	2	2
50140000	5	3	5	7	5	2	2
50160000	5	3	6	7	5	2	3
50180000	5	3	5	6	5	2	2
50200000	5	3	7	6	5	2	2
50220000	5	3	4	6	5	2	2
50240000	5	3	5	6	5	2	2
50260000	5	3	5	5	6	2	2
50280000	5	3	5	7	4	2	1
50300000	7	3	4	9	4	2	1
50320000	7	3	4	6	4	2	1
50340000	6	3	4	6	3	2	1
50360000	7	3	4	6	4	2	1
50380000	6	3	5	7	5	2	1
50400000	5	3	4	7	4	2	1
50420000	5	3	4	8	4	2	1
50440000	6	3	4	7	4	2	1
50460000	5	3	4	7	4	2	1
50480000	6	3	5	8	4	2	1
50500000	5	3	4	8	7	2	1
50520000	5	3	4	7	4	2	1
50540000	5	3	3	7	3	2	1
50560000	5	3	4	7	5	2	2
50580000	5	3	4	5	5	2	2
50600000	6	3	4	5	4	2	2
50620000	5	3	5	7	4	2	2
50640000	6	3	5	6	5	2	2
50660000	5	3	5	6	5	2	2
50680000	5	3	5	6	5	2	2
50700000	5	3	5	7	6	2	2
50720000	6	3	6	6	5	2	3
50740000	5	3	5	6	5	2	2
50760000	5	3	5	6	5	2	2
50780000	5	3	6	7	5	2	2
50800000	5	3	4	7	5	2	2
50820000	5	3	4	7	4	2	1
50840000	6	3	4	6	4	2	1
50860000	7	3	4	6	3	2	1
50880000	5	3	4	6	3	2	1
50900000	5	3	4	7	4	2	1
50920000	5	3	3	7	4	3	1
50940000	5	3	4	6	4	2	1
