states	PB1	PB2	PA	HA	NP	NA	MP
35500000	5	3	4	7	3	2	1
35520000	5	3	4	6	6	2	1
35540000	5	3	5	6	5	2	2
35560000	5	3	6	6	6	2	2
35580000	5	3	6	6	6	2	2
35600000	5	3	5	5	4	2	2
35620000	5	3	5	6	5	2	2
35640000	5	3	4	6	5	2	2
35660000	5	3	5	6	5	2	2
35680000	6	3	3	5	6	2	2
35700000	5	3	4	6	4	2	2
35720000	5	3	6	5	4	2	2
35740000	5	3	5	6	6	2	2
35760000	5	4	5	6	5	2	2
35780000	6	3	5	5	5	2	2
35800000	5	3	8	5	7	2	2
35820000	5	3	4	6	5	2	2
35840000	5	3	4	6	5	2	2
35860000	5	3	4	6	6	2	2
35880000	5	3	5	6	6	2	2
35900000	5	3	5	7	5	2	2
35920000	6	3	5	6	5	2	2
35940000	5	3	5	6	5	2	2
35960000	6	3	5	6	5	2	2
35980000	6	3	5	6	5	2	2
36000000	5	3	5	6	5	2	2
36020000	5	3	4	6	6	2	2
36040000	5	3	6	6	5	2	2
36060000	7	3	5	8	5	4	2
36080000	5	3	3	6	4	2	2
36100000	5	3	3	5	5	2	2
36120000	5	3	5	6	5	2	2
36140000	5	5	5	6	5	2	2
36160000	5	3	7	7	5	2	2
36180000	5	3	5	7	5	2	2
36200000	5	3	5	6	5	2	2
36220000	5	3	6	6	5	2	2
36240000	6	3	7	7	6	2	2
36260000	5	3	4	5	6	2	2
36280000	5	3	5	7	5	2	2
36300000	6	3	6	5	5	2	2
36320000	5	3	6	7	5	2	2
36340000	5	3	5	6	5	2	2
36360000	5	3	5	6	5	2	2
36380000	5	3	5	6	6	2	3
36400000	5	3	5	6	5	2	2
36420000	5	3	5	6	5	2	2
36440000	5	3	5	6	5	2	2
36460000	5	3	5	6	6	2	2
36480000	5	3	5	7	5	2	2
36500000	5	3	6	7	5	2	1
36520000	6	3	4	7	4	2	1
36540000	5	3	4	7	4	2	1
36560000	7	3	4	6	4	2	1
36580000	5	3	6	7	4	2	1
36600000	5	3	4	8	4	2	1
36620000	5	3	8	6	4	2	1
36640000	7	3	6	6	4	2	1
36660000	8	3	4	7	4	2	1
36680000	5	3	6	6	5	3	1
36700000	6	3	6	6	5	2	1
36720000	6	3	6	6	4	2	1
36740000	6	3	4	6	4	2	2
36760000	5	3	6	6	5	2	2
36780000	5	3	6	7	6	2	2
36800000	6	3	5	6	5	2	2
36820000	6	3	5	6	6	2	2
36840000	6	3	5	5	5	2	2
36860000	5	3	4	6	5	2	2
36880000	6	3	4	7	5	2	1
36900000	6	3	8	8	4	2	1
36920000	7	3	4	6	4	2	1
36940000	6	3	3	6	3	2	1
36960000	6	3	4	8	5	2	1
36980000	6	3	4	7	4	2	1
37000000	6	3	4	6	4	2	1
37020000	6	3	6	8	5	2	1
37040000	5	3	4	7	4	2	1
37060000	6	3	4	7	5	2	1
37080000	5	3	4	6	5	2	1
37100000	6	3	5	7	4	2	1
37120000	6	3	7	7	4	2	1
37140000	7	3	6	7	4	2	1
37160000	7	3	5	6	4	2	1
37180000	6	3	5	6	4	5	1
37200000	5	3	4	6	4	2	1
37220000	5	3	4	6	5	2	1
37240000	6	3	6	6	4	2	2
37260000	5	3	4	6	5	2	2
37280000	5	3	5	6	6	2	2
37300000	5	3	4	6	6	2	3
37320000	5	3	5	6	5	2	2
37340000	5	3	5	7	5	2	2
37360000	5	3	4	6	5	2	2
37380000	5	3	4	7	5	2	2
37400000	6	3	5	7	5	2	2
37420000	5	3	5	7	5	2	2
37440000	5	3	4	6	6	3	2
37460000	6	3	4	6	7	2	2
37480000	6	3	4	7	6	2	2
37500000	5	3	4	7	4	2	1
37520000	5	3	4	7	4	2	1
37540000	5	3	4	7	4	3	1
37560000	5	3	4	7	4	2	1
37580000	5	3	5	6	4	2	1
37600000	6	3	7	7	5	2	1
37620000	5	3	5	6	4	2	1
37640000	7	3	4	9	4	2	1
37660000	5	3	5	6	5	2	1
37680000	7	3	6	6	4	2	1
37700000	5	3	7	7	6	2	1
37720000	5	3	6	7	5	2	1
37740000	5	3	5	6	5	2	2
37760000	6	3	6	6	5	2	2
37780000	6	3	5	6	5	2	2
37800000	5	3	4	5	4	2	2
37820000	5	3	4	5	5	2	2
37840000	5	3	4	5	5	2	2
37860000	5	3	5	6	5	2	2
37880000	5	5	6	6	5	2	2
37900000	7	3	3	5	5	2	2
37920000	5	3	4	5	6	2	2
37940000	5	3	6	8	5	2	1
37960000	5	3	4	8	6	2	1
37980000	5	3	5	6	5	2	1
38000000	5	3	4	7	5	2	1
38020000	7	3	4	7	4	2	1
38040000	6	3	6	6	5	2	1
38060000	8	3	4	5	6	2	2
38080000	5	3	5	7	7	2	2
38100000	5	3	5	5	4	2	2
38120000	5	3	5	6	4	2	2
38140000	5	3	5	7	5	2	2
38160000	5	3	5	7	5	2	2
38180000	5	3	4	7	4	2	1
38200000	5	3	4	7	5	2	1
38220000	7	3	5	6	4	2	1
38240000	5	3	5	6	4	2	1
38260000	5	3	4	6	4	2	1
38280000	7	3	5	6	4	2	1
38300000	5	4	5	7	6	2	1
38320000	5	3	4	9	4	2	1
38340000	5	3	7	6	4	2	2
38360000	6	3	3	6	6	2	2
38380000	5	4	8	6	7	2	4
38400000	5	3	6	7	5	2	3
38420000	6	3	7	6	5	2	2
38440000	6	3	4	9	5	2	2
38460000	5	3	5	6	5	2	2
38480000	5	3	4	7	5	2	2
38500000	6	3	5	7	5	2	2
38520000	9	3	5	6	5	2	2
38540000	5	3	5	5	5	2	2
38560000	5	3	5	6	5	2	2
38580000	5	3	5	6	5	2	2
38600000	5	3	5	6	5	2	2
38620000	5	3	4	5	4	2	2
38640000	5	3	5	6	5	2	2
38660000	5	3	5	5	5	2	2
38680000	5	3	4	6	5	2	2
38700000	5	3	5	5	5	2	2
38720000	5	3	4	6	6	2	2
38740000	5	3	5	7	5	3	2
38760000	5	3	4	6	5	2	3
38780000	6	3	4	6	6	2	2
38800000	6	3	4	8	5	2	1
38820000	5	3	4	7	3	2	1
38840000	7	3	6	7	5	2	1
38860000	5	3	4	6	6	2	1
38880000	5	3	3	7	4	2	1
38900000	6	3	6	7	4	2	1
38920000	5	3	4	6	4	2	1
38940000	5	3	4	7	4	2	1
38960000	5	3	5	6	11	2	2
38980000	5	3	5	6	6	2	2
39000000	6	3	6	5	5	2	2
39020000	6	3	6	7	5	2	3
39040000	5	3	6	8	5	2	2
39060000	5	3	5	7	7	2	2
39080000	6	3	8	6	5	2	2
39100000	5	3	5	6	5	2	2
39120000	6	3	6	6	5	2	2
39140000	5	3	6	6	6	2	2
39160000	5	3	6	7	4	2	1
39180000	5	3	5	6	5	2	2
39200000	5	3	7	6	5	2	2
39220000	7	3	5	5	6	2	3
39240000	5	3	5	5	5	2	2
39260000	7	3	6	7	4	2	1
39280000	5	3	5	6	5	2	2
39300000	5	3	5	7	3	2	1
39320000	6	3	6	7	4	2	1
39340000	7	3	9	6	5	2	1
39360000	6	4	11	7	4	2	1
39380000	6	3	6	7	4	2	1
39400000	5	3	6	6	5	2	2
39420000	5	3	6	7	5	2	2
39440000	6	3	6	6	5	2	2
39460000	6	3	7	6	6	2	2
39480000	5	3	6	8	5	2	2
39500000	6	3	6	5	6	3	2
39520000	6	3	5	5	5	2	2
39540000	6	3	5	5	6	2	2
39560000	6	3	5	6	5	2	2
39580000	5	3	6	8	5	2	2
39600000	6	3	4	6	5	2	2
39620000	5	4	6	6	6	2	3
39640000	5	3	5	5	5	2	2
39660000	5	3	5	7	5	2	3
39680000	6	3	6	6	5	2	2
39700000	5	3	4	6	5	2	2
39720000	5	5	5	7	5	2	2
39740000	5	3	5	6	5	2	2
39760000	5	3	6	7	5	2	2
39780000	5	3	3	6	5	2	2
39800000	6	3	6	8	5	2	2
39820000	5	3	5	6	5	2	2
39840000	5	3	5	6	5	2	2
39860000	5	3	3	7	5	3	1
39880000	5	3	7	7	4	2	1
39900000	6	3	4	6	4	2	1
39920000	6	3	3	8	3	2	1
39940000	6	3	9	6	5	2	1
39960000	5	3	5	9	4	2	1
39980000	5	3	5	6	4	2	2
40000000	7	3	8	7	4	2	2
40020000	5	3	7	6	5	2	1
40040000	5	3	5	6	4	2	2
40060000	7	3	5	7	5	2	1
40080000	6	3	4	6	4	2	1
40100000	8	3	6	8	4	2	1
40120000	5	3	5	6	4	3	1
40140000	7	5	3	7	4	2	1
40160000	6	3	5	6	5	2	1
40180000	6	3	5	9	4	2	1
40200000	6	3	5	8	4	2	1
40220000	5	3	5	7	4	2	1
40240000	5	3	4	7	4	2	1
40260000	7	3	4	6	4	2	1
40280000	6	3	6	6	4	2	1
40300000	5	3	5	6	4	2	1
40320000	8	3	6	6	4	2	1
40340000	6	3	6	8	4	2	1
40360000	5	3	9	6	4	2	1
40380000	6	3	7	7	4	2	1
40400000	7	3	4	6	4	2	1
40420000	7	3	4	6	5	2	1
40440000	6	3	6	7	4	2	1
40460000	5	3	4	7	5	2	1
40480000	6	3	6	8	4	2	1
40500000	7	3	6	6	4	2	1
40520000	5	3	6	6	4	2	1
40540000	6	3	6	6	5	2	1
40560000	5	3	7	7	5	2	2
40580000	5	3	5	8	6	2	2
40600000	7	3	4	6	4	2	1
40620000	7	3	5	6	4	2	1
40640000	6	3	4	9	4	2	1
40660000	5	3	5	8	4	2	1
40680000	5	3	3	7	4	2	1
40700000	5	3	4	6	4	2	1
40720000	6	3	7	7	6	2	2
40740000	5	3	6	6	5	2	2
40760000	5	3	7	5	6	2	2
40780000	5	3	6	5	5	2	2
40800000	5	3	8	7	6	3	2
40820000	5	3	5	5	5	2	2
40840000	5	3	6	7	5	2	2
40860000	5	3	5	7	5	2	2
40880000	6	3	5	6	5	2	2
40900000	5	3	4	6	5	2	2
40920000	5	3	6	6	5	2	2
40940000	6	3	4	6	6	2	2
40960000	5	3	4	8	5	2	2
40980000	6	3	4	6	5	2	4
41000000	6	3	5	6	5	2	2
41020000	5	3	4	6	5	2	2
41040000	5	3	5	6	5	2	2
41060000	5	3	6	6	5	2	2
41080000	6	3	6	7	5	2	2
41100000	5	3	6	6	6	2	5
41120000	5	3	5	6	5	2	2
41140000	5	3	6	7	5	2	1
41160000	6	3	4	7	4	2	1
41180000	5	3	4	6	4	2	1
41200000	7	3	7	6	5	2	2
41220000	5	3	4	6	5	2	2
41240000	7	3	4	6	5	2	2
41260000	5	3	5	6	6	2	2
41280000	8	3	7	6	5	2	2
41300000	5	3	5	6	5	2	2
41320000	7	3	5	6	5	2	2
41340000	5	3	8	6	5	2	2
41360000	5	3	4	8	5	2	1
41380000	5	3	6	7	3	2	1
41400000	5	3	4	7	4	2	2
41420000	5	3	6	6	4	2	1
41440000	5	3	6	5	5	2	2
41460000	6	3	6	6	5	2	2
41480000	5	3	6	6	5	2	2
41500000	6	3	4	5	6	2	2
41520000	8	3	4	8	7	2	2
41540000	5	3	5	6	6	2	3
41560000	5	3	5	7	5	2	2
41580000	7	3	4	5	5	2	2
41600000	6	3	8	6	5	4	2
41620000	5	3	8	7	7	2	2
41640000	5	5	5	5	5	2	2
41660000	6	3	6	5	5	2	2
41680000	5	3	7	5	6	2	2
41700000	5	3	7	6	5	2	2
41720000	6	3	6	8	4	2	1
41740000	5	3	5	7	6	2	1
41760000	6	3	4	6	3	2	1
41780000	6	3	4	6	4	2	1
41800000	6	3	4	6	5	2	1
41820000	7	3	4	7	3	2	1
41840000	5	3	6	6	4	2	1
41860000	5	3	6	7	4	2	1
41880000	6	3	4	6	4	2	1
41900000	7	3	4	7	5	2	2
41920000	5	3	4	7	5	2	2
41940000	5	3	6	6	5	2	2
41960000	6	3	4	6	7	2	2
41980000	5	3	5	6	6	2	2
42000000	7	3	4	6	5	2	2
42020000	5	3	5	6	5	2	2
42040000	5	3	5	7	5	2	2
42060000	5	3	5	7	5	2	2
42080000	5	3	5	6	5	2	2
42100000	7	3	4	8	4	2	1
42120000	8	3	5	7	4	2	1
42140000	6	3	5	6	4	2	1
42160000	6	3	5	7	4	2	1
42180000	8	3	4	6	4	2	1
42200000	6	3	4	6	4	3	1
42220000	5	3	4	7	4	3	1
42240000	5	3	6	6	5	2	1
42260000	7	3	4	6	4	2	1
42280000	8	3	5	6	5	2	1
42300000	5	3	5	7	6	2	1
42320000	5	3	8	6	4	2	1
42340000	5	3	4	7	4	3	1
42360000	5	3	4	7	4	2	1
42380000	6	3	5	6	4	2	1
42400000	7	3	5	7	5	2	1
42420000	6	3	5	7	4	2	1
42440000	6	3	6	6	4	2	1
42460000	6	3	5	8	4	2	1
42480000	6	3	4	6	3	2	1
42500000	6	3	6	6	4	2	1
42520000	5	3	5	5	5	2	3
42540000	5	3	4	7	5	2	2
42560000	5	3	4	7	5	3	2
42580000	5	3	5	7	5	2	2
42600000	5	3	5	5	5	3	2
42620000	5	3	5	6	5	3	2
42640000	6	3	6	6	5	2	1
42660000	5	3	6	7	4	2	1
42680000	5	3	7	6	5	2	1
42700000	6	3	8	8	4	2	2
42720000	6	3	6	7	5	2	1
42740000	5	3	5	8	4	3	1
42760000	5	3	4	6	5	2	2
42780000	5	3	6	7	8	2	1
42800000	5	3	6	6	5	2	2
42820000	6	3	6	5	6	3	2
42840000	7	3	5	6	5	2	2
42860000	6	3	5	6	5	2	2
42880000	5	3	5	6	5	3	3
42900000	5	3	4	6	8	2	2
42920000	5	4	4	6	5	2	2
42940000	5	3	6	6	4	2	1
42960000	5	3	5	6	5	2	2
42980000	6	3	4	6	8	2	2
43000000	6	3	5	6	4	2	1
43020000	7	4	8	6	4	2	1
43040000	8	3	5	7	4	2	1
43060000	6	3	3	6	3	2	1
43080000	6	3	6	7	4	2	1
43100000	5	3	5	7	4	2	1
43120000	6	3	4	8	5	2	1
43140000	7	3	8	7	4	2	1
43160000	8	3	6	6	5	2	3
43180000	5	3	8	6	4	2	1
43200000	6	3	4	8	4	2	1
43220000	5	3	4	7	4	5	1
43240000	7	3	4	6	4	2	1
43260000	6	3	4	7	5	2	1
43280000	6	3	5	7	4	2	1
43300000	5	3	9	7	5	2	1
43320000	6	3	5	5	5	2	2
43340000	5	3	6	6	6	2	1
43360000	5	3	4	8	5	2	2
43380000	5	3	7	7	5	2	2
43400000	6	3	6	7	5	2	2
43420000	5	3	5	8	5	2	2
43440000	5	3	4	6	4	2	1
43460000	5	3	5	5	7	2	2
43480000	5	3	5	6	5	2	2
43500000	6	3	5	5	5	2	2
43520000	5	3	7	5	5	2	2
43540000	5	3	5	6	5	2	2
43560000	5	3	5	5	5	2	2
43580000	5	3	8	6	5	2	2
43600000	5	3	6	7	5	3	2
43620000	6	3	6	6	5	2	2
43640000	6	3	6	5	5	2	2
43660000	6	4	5	5	5	2	2
43680000	6	3	6	5	7	2	5
43700000	5	3	5	10	7	2	2
43720000	5	3	6	6	5	2	2
43740000	6	3	5	7	5	2	2
43760000	6	3	5	6	5	2	2
43780000	5	3	5	6	6	2	2
43800000	5	3	4	6	5	2	2
43820000	6	3	5	5	5	2	2
43840000	5	3	5	6	5	2	2
43860000	5	3	4	7	5	2	2
43880000	5	3	4	5	6	2	2
43900000	6	3	5	5	6	2	2
43920000	5	3	4	5	5	2	2
43940000	6	3	5	6	5	2	2
43960000	6	3	7	6	5	2	2
43980000	5	3	5	5	5	2	2
44000000	5	3	5	7	5	2	2
44020000	5	3	5	6	6	2	2
44040000	7	3	6	5	5	2	2
44060000	5	3	5	5	5	2	2
44080000	5	3	5	6	5	2	2
44100000	6	3	6	5	5	2	2
44120000	5	3	6	6	5	2	2
44140000	5	3	4	6	5	2	2
44160000	5	3	7	7	5	2	2
44180000	5	3	5	6	6	2	2
44200000	5	3	5	7	5	2	1
44220000	5	3	4	7	4	2	1
44240000	5	3	4	8	5	2	2
44260000	5	3	5	7	5	2	2
44280000	5	4	4	8	6	2	2
44300000	6	3	4	7	4	3	1
44320000	7	3	5	8	5	2	2
44340000	6	3	4	7	4	2	1
44360000	8	3	4	6	7	2	1
44380000	6	3	5	6	5	2	2
44400000	7	3	6	6	6	2	2
44420000	7	3	5	5	7	2	2
44440000	5	3	5	7	5	2	2
44460000	5	3	5	6	5	2	2
44480000	6	3	5	6	5	2	2
44500000	6	3	4	7	4	2	1
44520000	5	3	4	8	7	2	1
44540000	5	3	7	6	5	2	1
44560000	7	3	5	6	5	2	1
44580000	6	3	5	6	5	2	2
44600000	6	3	5	6	5	2	2
44620000	5	3	5	8	5	2	2
44640000	8	3	4	7	5	2	2
44660000	6	3	5	6	4	2	1
44680000	6	3	4	6	4	2	2
44700000	5	3	5	7	4	3	1
44720000	5	3	6	7	5	2	2
44740000	5	3	5	7	5	2	2
44760000	5	3	5	6	5	2	2
44780000	6	3	5	7	5	2	2
44800000	6	3	5	6	5	2	2
44820000	6	3	5	5	5	2	2
44840000	6	3	6	6	5	2	2
44860000	6	3	6	6	5	2	2
44880000	7	3	5	6	6	2	2
44900000	5	3	4	7	5	2	2
44920000	5	3	5	6	5	2	2
44940000	5	3	5	6	6	2	2
44960000	5	3	5	7	6	2	2
44980000	8	3	5	5	4	2	2
45000000	5	3	4	5	4	2	2
45020000	5	3	5	5	5	2	2
45040000	5	3	5	6	4	2	2
45060000	5	3	6	6	6	3	2
45080000	5	3	5	6	6	2	2
45100000	5	3	5	6	5	2	2
45120000	5	3	5	6	5	2	2
45140000	5	3	3	6	4	2	4
45160000	5	3	4	7	5	2	2
45180000	5	3	4	7	5	2	2
45200000	5	3	6	7	5	2	2
45220000	5	3	6	7	6	2	2
45240000	5	3	5	7	5	2	2
45260000	5	3	4	6	6	2	2
45280000	5	3	5	7	6	3	2
45300000	5	3	4	6	5	2	2
45320000	5	3	5	6	6	2	2
45340000	5	3	4	6	5	2	2
45360000	5	3	5	6	5	2	2
45380000	5	3	7	6	5	2	2
45400000	5	3	5	5	5	2	3
45420000	6	3	5	7	5	2	2
45440000	5	3	5	7	5	2	2
45460000	6	3	5	6	5	2	2
45480000	6	3	5	6	5	2	3
45500000	5	3	5	6	5	2	2
45520000	5	3	5	6	6	2	3
45540000	5	3	6	7	5	2	1
45560000	5	3	5	7	4	2	1
45580000	5	3	4	8	10	3	1
45600000	7	3	4	6	4	2	2
45620000	5	3	7	7	5	2	2
45640000	5	3	5	8	3	3	1
45660000	5	3	4	6	4	2	1
45680000	5	3	5	6	5	2	2
45700000	6	3	5	6	5	2	2
45720000	5	3	5	8	5	2	2
45740000	5	3	5	6	5	3	3
45760000	5	3	5	6	5	2	2
45780000	6	3	4	6	8	2	2
45800000	6	3	5	6	6	3	2
45820000	6	3	4	5	5	2	2
45840000	6	3	6	6	5	3	2
45860000	5	3	4	7	5	2	2
45880000	5	3	5	6	6	2	2
45900000	5	3	5	6	5	3	2
45920000	5	3	5	8	5	2	2
45940000	6	3	5	7	5	2	3
45960000	6	3	4	6	5	2	2
45980000	7	3	6	8	6	2	2
46000000	5	3	5	7	7	2	2
46020000	5	3	5	6	5	2	2
46040000	6	3	5	8	5	2	2
46060000	8	3	5	7	5	2	2
46080000	5	3	5	8	5	2	2
46100000	6	3	6	7	5	2	2
46120000	6	3	4	7	5	3	3
46140000	5	3	5	6	5	2	2
46160000	6	4	4	7	5	2	2
46180000	5	3	4	7	6	2	1
46200000	6	3	4	7	4	2	1
46220000	5	3	5	7	4	2	1
46240000	6	3	6	8	4	2	1
46260000	6	3	4	7	4	2	1
46280000	6	3	4	8	4	2	1
46300000	5	3	6	6	4	2	1
46320000	5	3	5	6	4	2	1
46340000	5	3	4	7	4	2	1
46360000	6	3	5	6	4	2	1
46380000	5	3	7	6	4	3	1
46400000	6	3	5	6	5	2	2
46420000	5	3	5	7	5	2	2
46440000	5	3	5	6	6	2	2
46460000	6	3	6	7	7	2	4
46480000	5	3	5	7	5	3	3
46500000	5	3	5	6	5	2	2
46520000	5	3	5	6	8	2	2
46540000	6	3	5	6	5	2	2
46560000	5	3	5	6	5	2	2
46580000	5	3	5	7	5	2	2
46600000	5	3	5	6	5	2	2
46620000	5	3	6	5	5	2	2
46640000	5	3	6	6	5	2	2
46660000	5	3	6	6	5	2	2
46680000	6	3	5	6	5	2	2
46700000	6	3	4	6	4	2	2
46720000	5	3	5	6	6	2	2
46740000	5	3	4	6	5	2	2
46760000	6	3	5	7	5	2	2
46780000	5	3	5	6	5	2	2
46800000	5	3	5	6	5	2	2
46820000	6	3	4	6	5	2	2
46840000	6	3	5	6	5	2	3
46860000	6	3	5	6	5	2	2
46880000	5	3	5	6	7	2	2
46900000	5	3	4	7	5	2	2
46920000	5	3	5	6	5	2	2
46940000	5	3	5	7	5	2	2
46960000	5	3	5	6	5	2	2
46980000	5	3	5	7	5	2	2
47000000	6	3	5	6	5	2	2
47020000	5	3	5	5	5	2	2
47040000	5	3	5	6	5	2	2
47060000	5	3	6	7	5	2	2
47080000	5	3	4	7	5	2	2
47100000	6	3	5	5	5	2	2
47120000	5	3	5	6	5	2	2
47140000	5	3	5	7	5	2	2
47160000	6	3	5	6	5	2	2
47180000	6	3	5	7	5	2	2
47200000	5	3	5	6	5	2	2
47220000	5	3	5	6	7	2	3
47240000	5	3	5	6	6	2	2
47260000	5	3	6	6	5	2	2
47280000	5	3	5	6	5	3	2
47300000	5	3	4	6	5	2	2
47320000	5	3	4	7	4	2	1
47340000	5	3	6	6	4	2	1
47360000	5	3	4	7	4	2	1
47380000	5	3	4	6	6	2	1
47400000	6	3	7	7	4	2	1
47420000	7	3	5	7	4	2	1
47440000	8	3	5	7	6	2	2
47460000	8	3	9	6	4	2	1
47480000	7	3	6	8	4	2	1
47500000	6	3	6	6	4	2	1
47520000	5	3	4	6	4	2	1
47540000	5	3	6	6	6	2	2
47560000	6	3	6	6	4	2	1
47580000	5	3	5	6	5	2	2
47600000	5	3	8	7	6	2	2
47620000	5	3	6	6	5	3	2
47640000	5	3	5	7	6	2	2
47660000	5	3	6	5	6	2	2
47680000	5	3	5	6	5	2	2
47700000	5	3	5	5	5	2	2
47720000	9	3	5	5	5	2	2
47740000	7	3	6	6	5	2	2
47760000	6	3	7	6	4	2	1
47780000	6	3	7	7	4	2	1
47800000	6	3	5	7	4	2	1
47820000	6	3	8	6	5	2	1
47840000	8	3	6	6	7	2	1
47860000	7	3	4	6	5	2	1
47880000	5	3	6	7	4	2	1
47900000	7	3	5	7	4	2	1
47920000	6	3	5	6	4	2	1
47940000	5	3	6	7	4	2	1
47960000	6	3	5	7	4	2	1
47980000	5	3	4	6	4	2	1
48000000	7	3	7	7	4	2	1
48020000	5	3	4	8	4	2	2
48040000	5	3	7	6	5	2	1
48060000	5	3	4	8	5	2	2
48080000	5	3	4	7	5	2	2
48100000	5	3	4	6	5	2	2
48120000	5	3	5	7	5	2	2
48140000	6	3	4	7	5	2	2
48160000	5	3	5	6	5	2	2
48180000	5	3	5	5	5	2	2
48200000	5	3	5	6	5	2	2
48220000	6	3	5	8	5	2	2
48240000	6	3	4	7	5	2	2
48260000	5	4	6	8	6	2	2
48280000	6	3	4	6	5	2	1
48300000	6	3	8	6	6	2	1
48320000	5	3	4	7	5	2	2
48340000	5	3	6	7	5	2	1
48360000	6	3	4	7	5	2	1
48380000	6	3	7	6	4	2	1
48400000	5	3	5	6	4	2	1
48420000	6	3	4	6	5	2	2
48440000	5	3	4	6	4	2	1
48460000	5	3	4	7	6	2	2
48480000	8	3	5	6	4	2	1
48500000	5	3	4	7	5	2	2
48520000	7	3	7	6	5	3	2
48540000	6	3	5	5	7	2	2
48560000	6	3	5	6	5	2	2
48580000	5	3	4	7	5	2	2
48600000	5	3	6	6	5	2	2
48620000	6	3	5	5	6	2	2
48640000	5	3	7	7	4	2	1
48660000	5	3	8	6	5	2	1
48680000	7	3	6	7	5	2	2
48700000	5	3	6	7	5	2	2
48720000	6	3	5	8	5	2	2
48740000	5	3	4	6	5	2	2
48760000	5	3	6	6	6	2	2
48780000	5	3	5	6	6	2	2
48800000	5	3	7	7	6	2	2
48820000	5	3	5	6	5	2	2
48840000	5	3	8	7	5	2	2
48860000	6	3	6	6	5	2	2
48880000	5	3	5	6	5	2	2
48900000	5	3	5	6	6	2	2
48920000	5	3	6	6	5	2	2
48940000	7	3	4	7	4	2	1
48960000	5	3	4	7	4	2	1
48980000	7	3	6	6	7	2	1
49000000	6	3	7	7	4	2	1
49020000	5	3	6	6	5	2	2
49040000	6	3	6	7	5	2	1
49060000	5	3	5	5	5	2	2
49080000	5	3	5	7	6	2	2
49100000	6	3	7	7	4	2	1
49120000	5	3	4	6	5	2	1
49140000	5	3	9	6	4	2	1
49160000	8	3	4	6	5	2	1
49180000	6	3	5	6	4	2	1
49200000	6	3	4	7	3	2	1
49220000	5	3	5	6	4	2	1
49240000	5	3	3	6	4	2	1
49260000	5	3	3	7	4	2	1
49280000	5	3	3	7	4	2	1
49300000	5	3	4	6	4	2	1
49320000	7	3	4	6	5	2	1
49340000	6	3	4	6	4	2	1
49360000	5	3	7	7	4	2	1
49380000	5	3	4	8	5	2	1
49400000	5	3	4	7	4	2	1
49420000	5	3	4	7	6	2	1
49440000	5	3	4	6	4	2	1
49460000	7	3	4	7	5	2	1
49480000	6	3	6	6	4	2	1
49500000	8	4	3	6	3	2	1
49520000	5	3	6	8	4	2	1
49540000	5	3	6	6	6	2	1
49560000	6	3	5	6	4	2	1
49580000	7	4	4	8	5	2	1
49600000	7	3	5	8	4	3	1
49620000	7	3	3	6	3	2	1
49640000	5	3	4	7	4	2	1
49660000	6	3	6	6	4	2	1
49680000	6	3	4	6	4	2	1
49700000	6	3	4	9	4	2	1
49720000	6	3	4	7	4	2	1
49740000	6	3	3	7	5	2	1
49760000	6	3	4	7	4	2	1
49780000	5	3	4	8	4	2	1
49800000	7	3	4	9	4	2	1
49820000	6	3	7	6	5	2	1
49840000	5	3	7	6	5	2	1
49860000	5	3	4	7	5	2	1
49880000	5	3	4	7	5	2	2
49900000	5	3	5	8	7	2	1
49920000	6	3	4	7	4	2	1
49940000	6	3	4	6	4	2	1
49960000	6	4	4	7	4	2	1
49980000	6	3	7	6	4	2	1
50000000	6	3	4	6	4	2	1
50020000	6	3	4	7	4	2	1
50040000	5	3	4	7	4	2	1
50060000	5	3	4	7	4	2	1
50080000	5	3	5	9	4	2	1
50100000	5	3	4	8	4	2	1
50120000	6	3	4	9	4	2	1
50140000	7	3	4	6	4	2	1
50160000	5	3	4	6	4	2	1
50180000	6	3	8	6	5	2	1
50200000	5	3	5	6	4	2	1
50220000	5	3	4	7	4	2	1
50240000	5	3	5	7	4	2	1
50260000	5	3	4	6	4	2	1
50280000	6	3	4	7	4	2	1
50300000	6	3	4	7	4	2	1
50320000	7	3	7	8	4	2	1
50340000	6	3	7	7	4	2	1
50360000	5	3	4	8	5	2	1
50380000	5	3	4	7	4	2	1
50400000	5	3	6	6	5	2	1
50420000	5	3	4	6	4	2	1
50440000	6	3	4	8	4	2	1
50460000	6	3	6	7	5	2	3
50480000	5	3	4	7	5	2	2
50500000	6	3	6	6	5	2	2
50520000	5	3	5	6	5	2	2
50540000	5	3	4	6	4	2	1
50560000	6	3	8	6	5	2	1
50580000	7	3	5	8	5	2	1
50600000	6	3	6	7	4	2	1
50620000	6	3	9	7	4	2	1
50640000	6	3	8	7	4	2	1
50660000	5	3	5	6	4	2	1
50680000	7	3	5	6	4	2	1
50700000	5	3	4	7	4	2	1
50720000	5	4	4	7	4	2	1
50740000	8	3	3	6	8	2	2
50760000	6	3	4	6	6	2	2
50780000	6	3	4	6	5	2	2
50800000	6	3	4	7	5	2	2
50820000	7	3	6	6	5	2	2
50840000	5	3	7	8	5	2	2
50860000	6	3	4	7	5	2	2
50880000	5	3	4	8	5	2	2
50900000	6	3	6	7	5	2	2
50920000	6	3	4	6	5	2	2
50940000	6	3	6	6	4	2	2
50960000	5	3	5	6	5	2	2
50980000	5	3	6	6	6	2	2
51000000	6	3	4	7	5	3	2
