states	PB1	PB2	PA	HA	NP	NA	NS
77540000	4	4	4	5	4	3	9
77560000	6	4	2	5	3	3	9
77580000	4	4	3	5	4	3	9
77600000	4	5	3	5	4	2	8
77620000	4	3	2	5	3	2	9
77640000	4	4	3	6	3	4	8
77660000	4	4	5	5	3	2	9
77680000	5	4	3	5	3	2	8
77700000	4	4	3	5	3	2	9
77720000	4	4	3	5	6	3	9
77740000	5	4	3	4	4	3	11
77760000	4	4	4	5	5	3	10
77780000	4	4	2	4	5	3	9
77800000	4	4	2	5	4	3	8
77820000	4	4	2	4	4	3	9
77840000	4	4	2	4	4	2	8
77860000	5	3	4	5	6	2	9
77880000	4	3	4	5	6	2	8
77900000	4	4	3	5	4	2	8
77920000	5	4	3	5	4	2	8
77940000	4	3	2	4	4	2	9
77960000	4	4	2	4	6	2	8
77980000	4	4	4	4	4	3	9
78000000	4	5	2	5	4	2	9
78020000	5	4	3	6	3	3	11
78040000	4	4	4	5	3	2	9
78060000	4	4	3	5	3	3	9
78080000	4	4	4	6	3	2	9
78100000	6	4	3	5	4	2	10
78120000	4	4	4	5	3	3	10
78140000	4	4	4	5	3	2	9
78160000	4	4	3	6	5	2	12
78180000	4	4	3	5	3	2	9
78200000	4	4	3	5	3	4	10
78220000	4	3	3	6	3	2	10
78240000	4	4	3	5	4	2	9
78260000	4	4	4	5	3	2	9
78280000	4	5	4	6	4	3	9
78300000	5	4	5	5	3	2	9
78320000	5	3	5	6	3	2	10
78340000	4	5	3	5	3	3	10
78360000	4	4	4	5	3	3	9
78380000	4	4	3	5	3	3	8
78400000	4	4	3	5	3	4	9
78420000	4	5	3	5	3	4	8
78440000	4	4	3	5	3	3	8
78460000	4	4	3	5	3	3	8
78480000	5	4	3	5	3	3	13
78500000	4	5	3	5	3	3	10
78520000	4	4	3	5	3	2	9
78540000	5	4	4	6	4	2	8
78560000	5	4	3	5	3	2	8
78580000	5	3	3	5	3	2	10
78600000	4	4	5	5	3	2	8
78620000	5	3	3	5	3	2	10
78640000	4	4	5	5	3	3	9
78660000	4	4	3	5	3	3	9
78680000	5	4	3	5	3	4	10
78700000	5	4	2	5	4	3	9
78720000	4	4	3	5	4	3	8
78740000	4	4	3	5	4	3	9
78760000	4	5	3	5	4	2	10
78780000	4	4	2	5	4	2	8
78800000	4	4	2	5	4	4	9
78820000	4	4	2	5	3	3	8
78840000	4	4	2	4	3	3	9
78860000	4	4	3	4	3	4	8
78880000	4	4	2	4	4	4	8
78900000	4	4	2	4	3	3	9
78920000	4	4	2	6	5	3	9
78940000	5	4	3	5	4	3	9
78960000	5	4	3	5	6	3	9
78980000	4	4	3	5	3	4	8
79000000	4	4	5	5	3	2	9
79020000	5	5	4	5	3	3	9
79040000	4	3	4	5	3	2	9
79060000	5	3	3	5	3	2	8
79080000	5	4	4	5	3	2	9
79100000	4	4	2	6	3	2	9
79120000	4	4	2	5	4	2	9
79140000	4	3	2	5	4	2	11
79160000	4	4	3	5	3	2	10
79180000	4	4	3	5	3	2	9
79200000	4	4	5	6	4	3	9
79220000	4	6	2	4	3	2	10
79240000	4	4	2	4	3	3	8
79260000	4	3	2	4	4	2	9
79280000	4	4	4	6	4	3	11
79300000	4	4	3	6	6	3	9
79320000	4	4	4	6	4	2	8
79340000	4	4	2	4	6	3	9
79360000	4	4	3	5	3	3	9
79380000	4	4	2	5	4	2	10
79400000	4	5	2	5	5	2	10
79420000	4	5	3	5	5	3	9
79440000	4	4	5	5	5	4	9
79460000	5	4	3	5	3	3	9
79480000	5	4	2	5	3	2	9
79500000	4	4	2	5	3	4	10
79520000	5	4	5	5	3	2	9
79540000	4	4	2	4	4	3	9
79560000	4	3	4	4	3	2	9
79580000	5	3	2	4	3	2	10
79600000	4	4	4	5	6	2	10
79620000	4	5	5	5	4	2	8
79640000	4	3	5	5	3	3	9
79660000	4	5	4	5	3	2	8
79680000	4	4	5	5	4	2	9
79700000	4	5	2	4	5	3	10
79720000	5	4	2	5	4	3	8
79740000	4	4	3	4	4	2	9
79760000	6	4	3	5	3	2	10
79780000	4	4	3	5	4	2	10
79800000	4	4	3	5	4	3	10
79820000	5	5	3	5	4	2	11
79840000	5	4	3	5	4	3	11
79860000	5	4	4	5	4	3	8
79880000	4	6	2	5	5	2	8
79900000	4	4	3	6	5	3	8
79920000	4	4	5	5	4	2	8
79940000	4	4	3	5	5	2	10
79960000	4	4	4	6	5	2	8
79980000	5	4	3	5	4	2	10
80000000	4	4	3	5	3	2	8
80020000	4	4	3	5	3	2	9
80040000	4	4	2	5	4	4	8
80060000	4	4	2	6	5	3	8
80080000	4	4	3	5	4	2	8
80100000	5	4	3	5	4	2	9
80120000	4	3	4	5	4	2	8
80140000	4	3	3	5	4	2	8
80160000	4	4	3	5	3	3	8
80180000	4	5	7	6	4	3	10
80200000	4	4	3	5	3	2	9
80220000	5	4	3	5	4	3	9
80240000	5	4	2	5	5	2	11
80260000	4	4	3	6	5	3	9
80280000	4	5	3	5	6	2	10
80300000	7	4	3	5	6	2	10
80320000	4	4	3	5	4	3	12
80340000	4	4	3	5	4	3	12
80360000	4	4	3	5	4	2	10
80380000	4	4	4	5	4	3	10
80400000	4	3	3	5	4	2	10
80420000	4	4	4	4	3	2	10
80440000	4	4	4	5	3	3	10
80460000	4	4	2	5	3	2	9
80480000	6	4	2	5	3	2	9
80500000	4	4	3	5	5	2	9
80520000	4	4	3	5	5	3	9
80540000	4	4	3	5	5	3	8
80560000	4	4	3	5	3	3	9
80580000	5	4	2	5	4	3	11
80600000	5	4	2	4	7	3	8
80620000	4	4	4	5	3	3	9
80640000	4	4	3	5	3	2	8
80660000	5	3	3	5	5	2	8
80680000	4	4	6	5	5	3	8
80700000	4	4	3	6	3	3	8
80720000	4	4	4	5	3	2	10
80740000	4	4	3	6	4	3	9
80760000	4	4	3	5	4	3	10
80780000	4	4	4	5	3	3	10
80800000	4	4	3	5	3	4	11
80820000	4	4	3	6	3	3	10
80840000	4	4	5	5	3	2	11
80860000	4	4	3	5	3	2	9
80880000	4	4	4	5	3	2	8
80900000	5	4	3	5	3	2	8
80920000	4	4	3	5	3	3	8
80940000	4	4	5	5	3	2	11
80960000	4	3	5	5	4	2	8
80980000	4	5	3	5	3	2	9
81000000	4	5	2	4	3	3	10
81020000	4	5	3	4	4	2	10
81040000	4	4	2	4	5	2	10
81060000	4	4	2	6	4	2	9
81080000	4	4	3	5	3	2	10
81100000	4	3	4	6	4	2	9
81120000	4	4	3	5	4	2	9
81140000	4	4	3	5	3	3	10
81160000	4	4	2	4	3	2	10
81180000	4	4	3	4	4	4	9
81200000	4	5	2	6	4	2	10
81220000	4	4	3	4	4	3	9
81240000	4	4	2	4	4	3	9
81260000	4	4	3	5	4	2	9
81280000	4	4	2	4	4	3	9
81300000	5	4	3	4	7	3	9
81320000	5	4	2	5	3	2	10
81340000	4	4	7	5	4	2	12
81360000	4	5	3	5	3	2	12
81380000	4	4	3	5	6	2	10
81400000	4	4	2	5	3	3	13
81420000	5	4	2	5	3	3	9
81440000	5	4	2	5	3	3	9
81460000	4	5	5	5	3	3	9
81480000	4	4	3	5	4	3	9
81500000	4	5	2	5	4	2	9
81520000	6	4	2	5	3	3	9
81540000	6	4	3	5	3	3	9
81560000	4	5	2	4	3	2	10
81580000	4	4	5	5	4	3	10
81600000	4	3	3	6	3	2	9
81620000	4	4	2	5	4	2	9
81640000	4	4	3	5	3	2	9
81660000	4	4	3	5	5	2	10
81680000	4	5	2	6	3	3	9
81700000	4	5	3	4	4	2	12
81720000	4	4	2	4	5	2	10
81740000	4	4	2	4	4	3	10
81760000	4	3	2	5	4	2	10
81780000	4	4	4	4	4	4	9
81800000	5	4	2	4	5	3	10
81820000	5	4	2	5	4	3	10
81840000	4	5	3	5	4	3	11
81860000	5	4	4	5	4	3	9
81880000	5	3	3	5	4	3	10
81900000	4	4	2	5	4	2	10
81920000	4	4	2	4	5	3	9
81940000	4	3	3	5	4	2	9
81960000	4	4	3	5	4	2	9
81980000	5	4	3	6	4	2	9
82000000	4	4	8	5	4	2	9
82020000	4	3	5	5	4	2	9
82040000	5	4	3	5	4	4	11
82060000	4	4	3	5	4	3	11
82080000	4	4	4	5	4	2	11
82100000	4	4	3	5	4	3	9
82120000	4	4	4	5	5	3	11
82140000	4	4	5	5	3	2	11
82160000	4	4	3	5	3	2	9
82180000	5	4	2	6	3	3	8
82200000	4	5	2	5	4	3	9
82220000	4	5	2	5	4	4	10
82240000	4	5	2	5	4	3	10
82260000	4	4	2	5	4	2	10
82280000	4	4	3	5	4	2	10
82300000	4	4	3	6	4	2	10
82320000	4	3	2	5	4	2	9
82340000	4	4	3	5	4	4	9
82360000	4	4	3	5	4	2	9
82380000	4	4	2	5	5	2	9
82400000	5	3	4	6	5	2	8
82420000	5	4	2	6	5	2	10
82440000	4	4	5	5	5	2	8
82460000	4	4	2	4	5	3	9
82480000	4	4	2	4	3	3	9
82500000	4	4	3	5	3	3	9
82520000	4	4	4	5	5	2	10
82540000	4	4	3	5	3	2	10
82560000	4	4	6	5	4	4	10
82580000	4	3	3	5	3	2	10
82600000	4	3	4	5	3	2	11
82620000	4	4	4	5	3	3	9
82640000	4	4	4	5	3	3	8
82660000	4	4	3	5	4	3	8
82680000	5	4	3	5	3	3	8
82700000	4	4	3	6	4	3	10
82720000	4	4	3	5	3	3	9
82740000	4	3	4	5	3	2	10
82760000	4	4	5	5	3	2	8
82780000	4	4	3	5	3	2	9
82800000	4	4	8	5	3	2	9
82820000	5	4	3	6	3	2	9
82840000	4	4	4	5	4	2	8
82860000	4	4	10	5	3	2	10
82880000	4	4	4	5	3	3	9
82900000	5	3	6	5	3	2	9
82920000	4	3	6	5	3	2	12
82940000	4	4	3	5	3	2	10
82960000	4	4	2	5	3	2	10
82980000	4	4	2	4	3	2	9
83000000	5	4	2	6	7	2	10
83020000	5	3	6	5	4	2	11
83040000	4	4	2	5	5	2	8
83060000	4	4	5	4	4	2	9
83080000	4	5	3	5	5	2	11
83100000	4	4	3	5	3	3	11
83120000	4	4	3	5	3	4	12
83140000	4	4	3	5	4	4	12
83160000	4	4	3	5	4	3	10
83180000	4	4	3	5	3	2	9
83200000	5	5	3	5	4	3	9
83220000	4	4	3	5	4	2	8
83240000	4	4	4	5	3	2	8
83260000	5	5	3	5	3	3	9
83280000	4	4	3	5	3	4	10
83300000	4	4	2	4	4	3	10
83320000	4	4	4	5	5	3	9
83340000	4	4	3	5	4	3	9
83360000	5	4	4	5	4	3	9
83380000	4	4	5	5	5	2	10
83400000	4	4	3	5	8	3	10
83420000	4	3	2	5	4	2	9
83440000	5	4	3	5	6	3	10
83460000	5	4	3	5	4	3	10
83480000	6	5	4	7	4	2	10
83500000	4	4	3	5	3	3	9
83520000	5	3	3	5	3	3	8
83540000	5	4	2	5	4	3	9
83560000	4	3	2	6	4	2	9
83580000	4	4	3	5	4	2	8
83600000	4	4	2	5	4	2	9
83620000	4	4	3	5	5	3	9
83640000	4	4	2	5	4	2	9
83660000	5	4	2	4	4	3	9
83680000	4	4	2	5	4	2	10
83700000	4	3	3	5	3	3	12
83720000	4	4	2	4	4	2	10
83740000	4	4	2	4	4	3	10
83760000	4	5	2	4	4	4	11
83780000	4	4	7	5	5	2	10
83800000	4	4	2	5	3	2	10
83820000	4	4	3	5	6	2	10
83840000	7	4	3	5	4	2	10
83860000	4	3	3	5	3	2	11
83880000	4	4	3	5	3	3	9
83900000	4	4	3	4	3	2	9
83920000	4	4	2	5	4	3	9
83940000	4	4	2	5	5	4	11
83960000	4	5	4	4	4	4	11
83980000	4	3	3	5	4	2	11
84000000	4	4	4	5	4	3	11
84020000	4	4	3	5	4	3	10
84040000	4	4	3	5	5	2	9
84060000	5	4	3	5	3	3	8
84080000	4	4	2	4	4	2	8
84100000	4	4	3	5	4	2	9
84120000	4	3	2	5	11	2	11
84140000	4	4	3	5	3	3	11
84160000	4	4	2	4	4	3	10
84180000	4	4	3	5	5	3	10
84200000	4	4	3	5	3	3	9
84220000	5	4	3	5	4	2	10
84240000	5	4	3	5	3	2	9
84260000	4	5	2	6	6	2	9
84280000	4	3	5	4	5	2	9
84300000	4	4	2	4	4	3	10
84320000	4	4	2	5	4	3	9
84340000	5	4	5	5	4	2	10
84360000	4	3	4	5	4	3	9
84380000	4	3	2	4	4	2	14
84400000	4	4	3	5	6	2	10
84420000	4	4	3	5	4	4	9
84440000	4	4	2	4	4	4	9
84460000	4	4	3	5	3	2	9
84480000	4	4	3	5	3	2	10
84500000	4	5	4	5	5	2	12
84520000	5	3	3	6	4	2	11
84540000	5	4	4	5	4	3	9
84560000	4	4	2	4	4	3	9
84580000	4	4	2	5	4	3	9
84600000	4	4	2	5	4	3	9
84620000	4	3	2	5	3	2	10
84640000	4	4	2	5	4	2	10
84660000	5	4	2	5	4	2	8
84680000	5	3	4	5	5	2	9
84700000	5	4	4	5	8	2	9
84720000	5	4	2	5	3	2	9
84740000	4	4	2	4	4	3	9
84760000	4	4	2	5	6	2	8
84780000	4	4	2	5	4	2	9
84800000	4	4	2	4	4	3	11
84820000	4	4	4	4	4	2	10
84840000	4	5	3	5	4	3	10
84860000	4	4	2	4	4	3	10
84880000	4	4	3	5	4	4	10
84900000	5	4	2	5	3	4	9
84920000	4	4	3	5	3	4	9
84940000	4	4	3	4	3	4	10
84960000	4	4	2	5	3	4	10
84980000	5	5	3	6	4	2	9
85000000	4	3	3	5	4	2	9
85020000	4	4	5	5	3	2	10
85040000	4	4	5	5	4	3	10
85060000	4	4	5	6	3	2	11
85080000	4	4	3	5	3	3	8
85100000	5	4	3	5	3	3	8
85120000	4	4	5	5	4	2	8
85140000	4	4	6	5	3	3	9
85160000	4	4	4	5	4	3	11
85180000	5	4	3	5	4	3	9
85200000	5	4	6	5	3	3	8
85220000	5	3	2	5	4	2	8
85240000	7	3	3	6	4	2	9
85260000	4	4	3	5	4	2	9
85280000	4	4	2	4	5	3	9
85300000	4	4	4	4	9	2	9
85320000	4	3	2	5	4	2	9
85340000	5	3	2	6	4	2	8
85360000	4	3	3	5	3	3	10
85380000	4	4	2	5	3	2	10
85400000	4	4	2	5	3	2	9
85420000	5	4	6	5	4	2	10
85440000	5	4	2	5	3	3	9
85460000	4	5	3	5	4	2	9
85480000	4	5	2	4	3	2	9
85500000	4	4	2	4	4	2	10
85520000	4	4	2	4	3	2	9
85540000	4	5	2	5	3	2	9
85560000	4	4	2	5	4	2	10
85580000	4	3	2	5	4	3	9
85600000	4	3	5	5	4	2	12
85620000	4	4	2	4	6	2	10
85640000	4	4	5	5	3	3	9
85660000	4	4	5	5	4	2	10
85680000	4	4	4	5	3	3	11
85700000	4	4	4	4	4	3	9
85720000	4	3	3	4	5	2	10
85740000	4	4	4	5	5	3	9
85760000	4	4	4	5	4	3	8
85780000	4	4	4	5	4	2	9
85800000	4	4	3	5	3	3	9
85820000	4	4	3	5	3	5	8
85840000	5	4	3	5	3	2	10
85860000	4	4	3	4	3	3	8
85880000	4	5	2	5	4	3	8
85900000	4	4	2	4	3	3	11
85920000	4	4	2	4	7	3	9
85940000	4	4	4	5	5	3	9
85960000	4	4	3	5	6	3	10
85980000	4	4	4	5	3	4	11
86000000	4	4	6	5	3	3	9
86020000	4	4	4	5	3	3	9
86040000	4	4	3	5	3	3	10
86060000	4	4	4	5	3	2	10
86080000	4	3	6	5	4	2	12
86100000	4	4	2	5	4	4	10
86120000	4	4	5	7	4	2	11
86140000	4	4	2	4	4	2	9
86160000	4	4	3	5	4	3	10
86180000	5	4	5	6	3	2	9
86200000	4	2	6	5	5	2	8
86220000	4	3	3	6	4	2	10
86240000	4	2	4	5	4	1	8
86260000	4	3	5	5	4	1	8
86280000	4	4	5	5	4	2	10
86300000	4	5	4	5	4	3	10
86320000	4	3	3	5	3	2	11
86340000	5	4	3	5	3	3	9
86360000	5	4	3	6	3	2	9
86380000	4	4	5	5	3	2	10
86400000	4	4	4	5	3	2	9
86420000	4	5	3	5	3	2	11
86440000	5	3	3	5	4	2	8
86460000	5	3	6	5	3	2	7
86480000	5	3	3	5	3	2	9
86500000	5	4	3	5	3	2	8
86520000	4	4	5	5	3	2	9
86540000	4	4	2	5	4	3	8
86560000	5	4	3	5	4	3	9
86580000	4	5	2	5	4	3	11
86600000	4	4	2	5	7	3	9
86620000	4	5	4	5	3	3	10
86640000	4	4	2	5	4	3	10
86660000	4	3	2	5	4	2	9
86680000	4	4	3	5	3	2	11
86700000	4	4	5	6	3	2	9
86720000	6	4	4	6	4	4	9
86740000	4	5	6	5	3	3	9
86760000	4	4	2	5	4	3	9
86780000	4	5	2	4	4	3	8
86800000	5	4	2	5	4	4	9
86820000	4	4	2	4	4	2	9
86840000	7	4	4	5	3	3	11
86860000	4	4	3	5	3	3	10
86880000	4	4	2	4	3	3	10
86900000	4	4	2	6	6	4	9
86920000	4	4	3	5	3	3	8
86940000	4	4	2	4	3	3	8
86960000	4	5	2	4	4	3	9
86980000	4	4	5	5	3	2	8
87000000	4	3	4	5	5	2	12
87020000	5	3	2	5	3	2	9
87040000	4	5	3	5	4	3	9
87060000	4	4	2	4	4	2	10
87080000	5	4	7	5	4	2	9
87100000	4	4	2	4	6	3	9
87120000	4	4	3	5	8	3	10
87140000	5	4	2	6	4	3	9
87160000	4	4	3	5	4	3	9
87180000	4	4	3	5	4	3	8
87200000	4	3	3	6	4	2	7
87220000	4	3	3	5	4	2	10
87240000	6	3	2	5	5	2	8
87260000	5	4	3	5	4	3	8
87280000	4	4	3	5	3	2	8
87300000	4	3	4	5	3	2	9
87320000	5	4	2	4	4	2	8
87340000	4	5	5	5	6	2	10
87360000	4	4	2	4	4	2	9
87380000	4	4	2	4	4	3	9
87400000	4	4	2	5	4	2	8
87420000	4	4	5	5	4	3	9
87440000	7	3	2	5	4	2	8
87460000	5	4	2	5	6	3	8
87480000	4	4	9	5	5	3	8
87500000	4	3	5	5	4	2	11
87520000	4	5	3	5	3	2	9
87540000	4	3	6	5	4	2	11
87560000	4	4	4	4	3	2	10
87580000	4	3	3	5	4	4	9
87600000	4	3	5	5	4	2	9
87620000	4	4	4	5	4	2	10
87640000	4	5	2	5	5	2	11
87660000	5	4	2	5	4	2	9
87680000	4	3	3	5	3	2	10
87700000	4	5	2	4	4	2	10
87720000	4	4	4	6	3	2	9
87740000	5	3	3	6	4	2	9
87760000	4	3	2	5	4	2	9
87780000	4	5	2	5	5	2	9
87800000	4	3	4	5	6	2	9
87820000	4	4	2	5	6	2	9
87840000	4	4	2	5	5	2	10
87860000	5	3	3	6	3	2	10
87880000	5	4	2	6	3	2	10
87900000	5	3	3	5	3	2	9
87920000	4	5	4	5	3	2	9
87940000	5	4	8	5	3	2	10
87960000	4	5	3	5	3	3	8
87980000	4	3	4	5	3	2	9
88000000	5	4	4	5	3	3	9
88020000	4	4	3	6	3	3	10
88040000	4	4	3	4	4	3	9
88060000	4	4	2	5	4	3	8
88080000	5	4	3	5	6	4	9
88100000	4	4	2	6	3	2	8
88120000	5	4	2	4	5	2	10
88140000	4	5	2	4	4	4	9
88160000	7	3	2	6	5	2	9
88180000	4	3	2	6	4	2	11
88200000	4	4	3	5	3	3	11
88220000	4	3	5	5	4	3	10
88240000	5	4	2	5	4	2	11
88260000	4	4	2	4	4	2	9
88280000	4	4	3	5	6	2	10
88300000	4	4	9	5	4	2	9
88320000	4	3	4	5	4	2	9
88340000	5	4	4	5	4	2	9
88360000	5	4	2	5	3	2	9
88380000	4	4	2	6	4	3	8
88400000	4	4	2	5	4	2	10
88420000	5	4	3	5	4	2	9
88440000	5	4	4	5	3	2	9
88460000	5	5	2	5	4	2	10
88480000	6	4	3	5	4	2	8
88500000	5	3	4	5	4	2	9
88520000	5	3	5	5	4	2	9
88540000	5	4	5	5	4	2	10
88560000	4	4	3	5	4	2	9
88580000	4	4	5	5	4	2	11
88600000	4	3	2	4	5	2	11
88620000	4	4	4	6	3	2	9
88640000	5	4	3	5	4	2	9
88660000	5	4	5	5	3	2	10
88680000	4	4	4	5	3	2	11
88700000	5	4	2	5	4	3	11
88720000	5	4	2	4	3	3	11
88740000	4	4	3	5	4	2	9
88760000	5	4	4	5	3	3	8
88780000	4	3	5	5	3	2	9
88800000	4	3	2	5	3	3	9
88820000	5	3	3	5	3	2	10
88840000	4	4	3	5	5	2	11
88860000	4	4	2	5	4	2	9
88880000	6	4	2	5	4	3	9
88900000	4	4	4	5	5	4	9
88920000	5	4	3	5	4	2	10
88940000	5	3	4	5	3	2	9
88960000	5	4	2	5	4	3	10
88980000	4	4	2	5	3	3	10
89000000	4	4	5	5	4	3	10
89020000	5	4	2	5	3	3	9
89040000	4	5	2	5	5	2	11
89060000	4	4	2	5	4	2	9
89080000	5	5	2	6	5	2	11
89100000	6	4	2	5	4	2	10
89120000	6	3	5	5	4	2	10
89140000	4	5	2	7	4	2	9
89160000	5	3	3	5	3	3	11
89180000	4	4	3	5	4	2	11
89200000	4	5	3	5	4	2	10
89220000	4	4	4	4	3	2	8
89240000	4	4	3	4	3	2	8
89260000	5	5	3	4	4	2	10
89280000	4	4	3	5	5	3	12
89300000	5	4	2	4	5	2	10
89320000	4	4	3	5	4	2	12
89340000	6	4	2	5	4	2	10
89360000	4	4	7	5	4	2	13
89380000	4	4	2	6	4	3	14
89400000	4	4	3	5	3	3	11
89420000	4	5	4	5	4	3	10
89440000	4	3	5	6	5	2	9
89460000	4	4	3	5	4	2	9
89480000	4	4	4	5	3	3	9
89500000	4	4	3	5	3	2	10
89520000	4	3	5	5	3	3	10
89540000	4	4	3	6	4	3	9
89560000	4	4	4	5	3	2	9
89580000	5	5	3	5	3	2	10
89600000	4	4	4	5	3	2	9
89620000	4	4	5	5	4	2	9
89640000	5	4	3	6	3	4	9
89660000	4	5	6	5	3	2	9
89680000	4	4	4	5	6	3	9
89700000	5	5	6	6	3	3	8
89720000	4	4	5	5	4	3	9
89740000	4	4	3	5	3	2	9
89760000	4	3	4	6	3	2	9
89780000	5	4	3	6	6	4	10
89800000	4	5	4	5	3	2	10
89820000	4	4	4	5	3	2	8
89840000	4	3	4	5	3	3	8
89860000	4	4	3	5	3	3	9
89880000	4	4	3	5	3	2	11
89900000	4	4	4	5	3	3	11
89920000	4	4	6	6	3	2	11
89940000	4	4	5	5	3	2	9
89960000	4	4	4	5	3	2	9
89980000	5	4	5	6	3	2	9
90000000	4	4	3	5	4	2	9
90020000	4	4	4	5	5	2	9
90040000	5	3	4	5	4	4	9
90060000	4	4	3	5	4	4	9
90080000	5	5	3	6	4	2	9
90100000	4	4	2	4	4	3	9
90120000	4	4	3	5	6	3	9
90140000	5	4	2	4	4	2	11
90160000	5	4	2	5	4	3	8
90180000	4	4	2	5	5	3	8
90200000	4	4	2	4	4	2	8
90220000	4	3	4	5	5	2	12
90240000	4	4	4	6	5	2	9
90260000	5	3	2	5	3	2	10
90280000	4	5	3	5	3	3	10
90300000	4	4	6	5	5	3	11
90320000	4	4	3	5	3	4	12
90340000	4	5	3	5	3	3	10
90360000	4	5	4	6	3	3	9
90380000	4	4	4	5	3	3	9
90400000	4	3	2	5	3	3	9
90420000	6	3	2	5	3	3	9
90440000	6	4	2	5	3	3	9
90460000	6	4	2	5	3	3	12
90480000	5	4	2	5	3	2	8
90500000	4	4	2	5	4	2	9
90520000	4	5	2	4	4	2	8
90540000	4	4	5	5	4	2	11
90560000	4	5	2	5	3	3	9
90580000	4	3	2	5	4	3	10
90600000	4	4	3	6	3	3	8
90620000	4	4	3	4	3	3	11
90640000	4	4	3	5	4	4	9
90660000	4	4	2	4	3	3	10
90680000	5	5	3	5	4	3	10
90700000	4	4	2	5	4	2	8
90720000	4	4	2	5	4	2	8
90740000	5	4	2	5	3	3	8
90760000	4	4	3	4	4	4	9
90780000	4	4	3	5	3	3	9
90800000	4	4	2	5	5	3	9
90820000	5	4	3	5	4	3	11
90840000	4	4	3	5	5	3	10
90860000	4	5	3	6	4	2	10
90880000	4	4	3	5	7	3	8
90900000	4	4	3	5	3	3	9
90920000	4	4	5	5	4	2	10
90940000	4	4	3	6	6	2	10
90960000	4	5	3	5	4	2	11
90980000	4	4	2	4	4	3	11
91000000	4	4	4	5	4	3	10
91020000	4	4	2	5	4	2	8
91040000	4	5	3	6	4	3	9
91060000	4	4	3	5	4	3	9
91080000	5	4	8	5	3	2	10
91100000	4	4	2	6	4	4	11
91120000	5	4	2	5	4	2	9
91140000	5	4	4	5	5	2	8
91160000	4	4	3	5	4	3	8
91180000	5	4	2	5	6	2	8
91200000	4	3	3	5	3	2	9
91220000	4	4	4	5	5	2	8
91240000	4	4	2	4	3	3	10
91260000	5	5	3	5	4	3	11
91280000	4	6	2	5	4	2	9
91300000	5	3	3	5	4	2	10
91320000	5	4	2	5	5	2	9
91340000	4	4	2	4	7	3	10
91360000	5	4	2	4	4	2	10
91380000	4	4	2	5	3	2	10
91400000	4	4	2	5	3	2	9
91420000	4	3	5	5	4	2	11
91440000	4	4	6	5	4	2	9
91460000	4	4	3	5	3	3	10
91480000	4	4	3	5	4	3	10
91500000	5	5	2	4	4	2	8
91520000	4	3	3	5	4	2	8
91540000	4	4	3	5	3	4	10
91560000	4	4	5	5	3	3	8
91580000	4	4	3	4	4	4	10
91600000	4	3	2	4	6	2	9
91620000	4	4	3	5	4	2	9
91640000	5	4	5	5	3	3	11
91660000	4	4	5	5	3	3	13
91680000	4	5	3	5	3	3	10
91700000	4	4	4	5	3	3	9
91720000	5	4	4	5	3	3	9
91740000	4	4	5	5	3	2	10
91760000	4	5	5	5	3	3	9
91780000	5	4	3	5	3	2	9
91800000	4	4	4	5	3	4	9
91820000	4	4	3	5	6	3	9
91840000	4	4	4	5	3	3	9
91860000	5	3	4	5	3	3	9
91880000	5	4	5	5	3	3	9
91900000	5	4	4	5	3	4	10
91920000	4	4	5	5	3	4	10
91940000	4	3	4	5	3	2	9
91960000	5	4	3	5	3	3	9
91980000	4	3	3	5	3	2	9
92000000	5	5	5	5	3	3	9
92020000	4	4	4	5	3	3	13
92040000	4	4	4	5	4	2	9
92060000	5	3	3	5	3	2	8
92080000	4	4	4	5	4	2	8
92100000	5	3	3	6	3	2	9
92120000	5	4	5	5	3	2	9
92140000	5	4	3	5	6	3	10
92160000	4	4	4	5	3	2	9
92180000	4	4	3	6	3	2	10
92200000	4	4	5	5	3	2	9
92220000	5	3	4	5	3	2	10
92240000	5	4	6	5	3	2	11
92260000	4	4	3	5	3	3	9
92280000	4	4	4	6	4	3	8
92300000	4	4	3	5	3	3	9
92320000	5	4	3	5	3	3	9
92340000	4	4	4	7	3	3	10
92360000	5	4	3	5	3	4	9
92380000	4	5	4	6	4	2	10
92400000	4	4	6	6	3	2	10
92420000	4	5	3	5	3	3	11
92440000	4	5	4	5	3	3	10
92460000	4	4	4	5	5	2	9
92480000	5	4	3	5	4	2	8
92500000	4	4	3	5	4	3	9
92520000	4	4	4	5	3	2	10
92540000	4	4	7	5	3	3	12
92560000	5	3	4	5	3	2	8
92580000	6	4	3	5	3	3	10
92600000	5	5	7	5	3	2	8
92620000	4	4	2	4	4	3	9
92640000	4	5	3	5	4	3	9
92660000	5	4	3	5	4	2	8
92680000	4	4	3	5	4	2	8
92700000	4	4	2	5	4	3	9
92720000	4	5	2	4	4	3	9
92740000	4	4	3	5	5	2	11
92760000	5	4	3	5	5	2	11
92780000	4	4	3	6	4	2	9
92800000	4	4	3	5	4	2	10
92820000	4	4	3	5	4	2	9
92840000	5	5	3	6	4	2	9
92860000	5	3	3	5	3	2	9
92880000	4	4	2	5	4	2	8
92900000	4	4	2	4	3	3	8
92920000	4	4	6	5	3	3	11
92940000	6	4	2	5	4	3	10
92960000	4	4	6	5	5	2	9
92980000	4	5	3	5	3	2	10
93000000	5	4	2	5	4	2	8
93020000	4	4	3	5	4	3	11
93040000	4	4	2	4	4	3	8
