states	PB1	PB2	PA	NP	NA	MP	NS
130960000	2	2	2	5	3	2	6
130980000	3	1	1	4	4	1	6
131000000	2	1	1	4	3	2	5
131020000	2	1	2	6	3	1	6
131040000	2	1	2	5	3	1	5
131060000	2	3	2	5	3	1	5
131080000	2	1	2	4	3	1	5
131100000	2	1	2	4	3	2	5
131120000	2	1	2	10	4	1	5
131140000	2	1	1	5	4	1	8
131160000	2	1	3	6	4	1	6
131180000	2	1	3	5	4	1	6
131200000	2	1	2	7	3	1	6
131220000	2	1	2	5	3	1	6
131240000	2	2	2	5	3	1	5
131260000	2	1	1	6	3	1	5
131280000	2	1	2	4	4	1	5
131300000	2	1	1	5	3	1	5
131320000	2	1	2	4	3	1	5
131340000	2	3	2	4	4	2	5
131360000	3	3	1	6	5	2	5
131380000	3	1	2	5	3	1	7
131400000	2	2	2	5	3	1	5
131420000	2	3	2	4	3	1	6
131440000	2	1	2	5	3	2	6
131460000	2	1	2	5	4	1	5
131480000	2	1	2	9	3	1	6
131500000	2	1	2	6	4	1	5
131520000	2	1	2	5	3	1	9
131540000	2	2	3	5	3	2	6
131560000	2	1	2	5	3	2	5
131580000	3	2	2	4	4	1	7
131600000	2	1	1	4	4	2	5
131620000	2	1	2	5	4	1	5
131640000	2	1	2	6	4	1	5
131660000	2	1	2	6	4	1	6
131680000	2	1	1	5	7	1	5
131700000	2	2	1	7	4	1	5
131720000	2	1	2	5	4	1	5
131740000	2	2	2	4	4	2	6
131760000	2	1	2	4	3	1	5
131780000	2	1	2	5	4	1	7
131800000	2	1	2	6	3	1	5
131820000	2	1	1	5	3	1	5
131840000	2	1	2	4	3	1	5
131860000	2	1	2	4	3	1	5
131880000	2	1	2	5	3	3	6
131900000	2	1	2	5	4	1	5
131920000	2	1	1	5	3	1	5
131940000	2	1	2	5	3	1	5
131960000	2	1	1	5	3	4	5
131980000	3	1	1	5	3	1	7
132000000	2	1	2	5	3	1	6
132020000	2	1	2	7	4	1	5
132040000	2	1	2	5	4	1	5
132060000	2	2	1	6	3	1	5
132080000	2	1	2	5	4	1	5
132100000	2	3	1	5	5	2	6
132120000	2	1	2	4	3	1	5
132140000	2	1	2	6	3	1	5
132160000	2	1	1	4	3	1	6
132180000	2	1	2	6	4	1	5
132200000	2	1	2	5	4	1	7
132220000	2	1	2	6	3	1	5
132240000	2	1	2	4	3	1	6
132260000	2	1	2	4	3	1	6
132280000	2	1	1	5	5	1	7
132300000	2	1	2	4	3	1	5
132320000	2	1	2	5	3	1	5
132340000	2	1	2	4	3	1	6
132360000	2	1	2	5	3	2	5
132380000	3	1	2	5	4	1	7
132400000	2	1	2	5	3	1	6
132420000	2	1	1	5	3	1	6
132440000	2	1	2	4	3	1	5
132460000	3	1	2	5	3	1	7
132480000	2	1	2	4	3	1	6
132500000	2	1	1	5	4	1	5
132520000	2	1	2	4	3	1	5
132540000	2	1	2	4	3	1	5
132560000	2	1	2	4	4	1	5
132580000	2	1	2	4	3	1	5
132600000	2	1	2	6	3	1	5
132620000	2	3	2	5	3	1	5
132640000	2	2	2	6	3	1	6
132660000	3	1	2	4	3	1	7
132680000	2	1	1	5	3	2	6
132700000	2	1	3	4	3	3	5
132720000	2	1	1	5	3	1	5
132740000	2	1	1	4	4	1	7
132760000	2	1	2	5	3	2	5
132780000	2	2	2	4	4	2	5
132800000	2	1	1	5	3	1	6
132820000	2	1	2	5	3	1	6
132840000	2	1	2	4	4	1	5
132860000	2	2	2	8	3	1	5
132880000	2	1	2	8	4	1	5
132900000	2	1	1	5	3	1	5
132920000	2	1	2	7	3	1	5
132940000	2	1	2	6	3	1	5
132960000	2	1	2	6	4	1	5
132980000	2	1	2	4	4	1	5
133000000	2	1	1	5	3	2	5
133020000	2	1	2	6	4	1	7
133040000	2	2	2	6	4	2	5
133060000	2	1	2	5	3	1	6
133080000	2	1	2	5	4	1	5
133100000	2	1	2	4	3	1	5
133120000	2	1	2	5	4	1	7
133140000	2	2	1	4	4	1	5
133160000	2	1	1	5	3	1	5
133180000	2	1	2	5	3	1	5
133200000	2	1	2	4	3	1	5
133220000	2	1	2	5	3	1	5
133240000	2	1	2	4	3	1	6
133260000	2	1	2	7	3	2	6
133280000	2	3	2	6	3	2	5
133300000	2	1	1	5	3	1	5
133320000	2	3	2	4	3	1	6
133340000	3	1	1	5	3	1	6
133360000	2	1	1	5	4	4	5
133380000	2	1	2	5	3	1	6
133400000	2	1	2	8	4	1	6
133420000	2	1	1	5	4	1	5
133440000	2	1	2	5	3	1	5
133460000	2	3	2	5	3	1	5
133480000	2	1	1	6	4	1	6
133500000	2	1	2	4	4	1	5
133520000	2	1	2	5	4	1	5
133540000	2	2	2	5	5	1	5
133560000	2	1	2	5	4	1	5
133580000	2	1	1	5	3	1	6
133600000	2	1	2	5	4	1	6
133620000	2	1	2	5	3	1	7
133640000	2	1	1	5	3	1	6
133660000	2	1	1	5	3	1	6
133680000	2	1	1	6	3	1	5
133700000	2	1	2	5	4	1	5
133720000	2	1	2	6	3	1	5
133740000	2	1	2	6	3	1	6
133760000	2	1	3	5	3	1	5
133780000	2	1	2	6	3	1	5
133800000	2	1	2	4	3	1	5
133820000	2	1	2	5	3	1	5
133840000	2	1	2	6	3	1	6
133860000	2	1	2	5	3	1	5
133880000	2	1	2	5	3	1	6
133900000	2	1	2	5	5	1	5
133920000	2	1	2	5	3	1	5
133940000	3	3	2	6	4	1	5
133960000	2	1	2	5	5	1	6
133980000	2	1	2	7	4	1	6
134000000	2	1	2	4	4	2	5
134020000	2	2	2	5	4	1	5
134040000	2	1	2	5	3	2	5
134060000	2	1	2	5	3	1	6
134080000	2	1	1	5	4	1	5
134100000	2	1	4	5	4	2	5
134120000	2	1	2	5	3	1	6
134140000	2	2	2	5	3	1	5
134160000	2	1	2	8	4	1	5
134180000	2	2	2	5	3	1	7
134200000	2	1	2	5	4	2	7
134220000	2	1	2	5	3	2	5
134240000	2	1	2	5	4	1	5
134260000	2	2	2	5	3	1	6
134280000	3	1	2	4	4	1	5
134300000	2	1	2	4	4	1	5
134320000	2	1	2	7	4	1	5
134340000	2	1	2	5	3	1	5
134360000	2	1	2	5	3	1	5
134380000	2	1	2	4	4	2	5
134400000	2	1	2	4	4	1	5
134420000	3	1	2	5	3	1	5
134440000	2	1	2	6	3	1	5
134460000	2	1	2	4	5	1	6
134480000	2	1	2	5	5	2	5
134500000	2	1	2	5	3	1	6
134520000	2	1	2	4	3	1	6
134540000	2	1	2	5	3	1	5
134560000	3	1	1	5	3	1	5
134580000	2	1	2	5	3	2	5
134600000	2	1	2	5	5	1	5
134620000	2	1	2	5	3	1	5
134640000	2	1	2	7	4	2	5
134660000	2	1	2	5	5	1	6
134680000	2	1	2	4	3	1	6
134700000	2	1	2	7	3	1	5
134720000	2	1	1	6	3	1	6
134740000	2	2	2	6	3	1	5
134760000	2	1	2	8	4	1	6
134780000	2	3	2	5	4	1	5
134800000	2	1	2	5	3	1	5
134820000	2	1	2	5	3	1	6
134840000	2	1	2	5	3	1	5
134860000	2	1	2	5	3	1	7
134880000	2	1	2	7	4	1	5
134900000	2	1	2	5	3	1	6
134920000	2	1	2	5	4	1	5
134940000	2	1	2	5	4	1	7
134960000	2	1	1	5	3	1	5
134980000	2	1	1	5	3	1	5
135000000	2	2	1	6	4	1	5
135020000	2	1	2	5	3	1	5
135040000	2	1	2	6	3	1	6
135060000	2	1	3	6	3	1	5
135080000	2	1	2	5	3	1	5
135100000	2	1	1	5	3	1	5
135120000	2	1	2	6	3	1	5
135140000	2	1	2	4	3	1	5
135160000	2	1	1	4	3	1	7
135180000	2	1	4	6	3	1	5
135200000	2	1	2	5	4	1	6
135220000	2	1	2	4	3	1	8
135240000	2	1	2	5	3	1	5
135260000	2	1	2	7	3	1	5
135280000	2	1	1	6	3	1	6
135300000	2	3	2	8	3	1	5
135320000	2	1	1	6	3	1	7
135340000	2	2	1	5	3	1	5
135360000	2	1	2	6	3	2	5
135380000	2	1	2	5	3	1	6
135400000	2	3	2	5	4	1	6
135420000	2	3	1	4	3	1	5
135440000	2	1	1	5	3	1	5
135460000	2	1	2	6	3	1	6
135480000	2	1	1	5	3	1	6
135500000	2	1	2	5	3	1	6
135520000	2	3	2	4	4	2	7
135540000	2	2	2	5	5	1	7
135560000	2	1	2	5	4	1	5
135580000	2	1	2	4	4	1	5
135600000	2	2	2	4	4	1	6
135620000	2	1	2	5	4	1	6
135640000	2	1	1	5	3	1	6
135660000	2	1	2	5	3	1	7
135680000	2	1	1	4	4	1	5
135700000	2	1	2	5	3	1	5
135720000	2	1	2	4	4	1	5
135740000	2	1	2	5	4	4	5
135760000	2	1	2	6	3	2	6
135780000	2	1	2	5	3	1	5
135800000	2	1	2	6	4	1	5
135820000	2	1	2	6	5	1	5
135840000	2	1	1	6	4	2	5
135860000	2	1	1	6	3	1	5
135880000	2	1	1	4	4	1	5
135900000	2	1	2	7	3	1	6
135920000	2	1	2	6	4	1	5
135940000	2	1	2	5	3	1	5
135960000	2	1	2	5	4	1	6
135980000	2	1	2	5	3	1	6
136000000	2	1	2	4	3	2	5
136020000	2	1	1	5	3	1	5
136040000	2	1	2	5	3	1	5
136060000	2	1	2	5	3	1	5
136080000	2	1	1	5	3	1	6
136100000	2	1	2	7	3	1	7
136120000	2	2	2	5	3	1	5
136140000	2	1	2	5	4	1	5
136160000	2	1	2	4	4	1	6
136180000	2	1	2	5	4	1	6
136200000	2	1	2	5	3	1	5
136220000	2	1	1	5	4	1	5
136240000	3	1	2	4	3	1	5
136260000	2	1	2	5	4	1	5
136280000	2	1	2	5	3	1	6
136300000	2	1	2	6	3	1	5
136320000	2	2	2	7	4	2	6
136340000	2	1	2	4	3	2	5
136360000	2	1	2	5	4	1	5
136380000	2	1	2	4	3	1	5
136400000	2	1	1	4	3	2	5
136420000	2	1	2	4	4	1	5
136440000	2	1	2	5	5	1	5
136460000	2	1	2	5	4	1	5
136480000	2	2	2	4	3	1	6
136500000	2	2	2	7	4	1	7
136520000	2	1	2	5	4	1	5
136540000	2	1	3	7	3	1	5
136560000	2	2	2	4	3	1	5
136580000	2	1	2	4	3	1	5
136600000	3	1	1	5	3	1	6
136620000	2	1	2	6	3	1	5
136640000	2	1	1	4	4	1	5
136660000	2	3	2	4	3	1	5
136680000	3	1	2	5	3	1	6
136700000	2	1	1	8	3	2	5
136720000	2	2	1	5	4	1	5
136740000	2	2	1	6	4	1	5
136760000	2	1	2	6	4	1	5
136780000	3	1	1	7	4	1	5
136800000	2	1	2	8	3	1	5
136820000	2	1	2	5	4	1	5
136840000	3	1	2	4	4	1	5
136860000	2	1	2	6	4	1	5
136880000	2	1	2	5	3	1	7
136900000	2	1	2	5	3	1	5
136920000	2	2	1	4	4	1	6
136940000	2	2	2	4	4	1	6
136960000	2	3	2	6	4	2	5
136980000	2	1	1	5	4	2	7
137000000	2	1	2	5	3	1	6
137020000	2	1	1	5	5	1	5
137040000	2	1	2	4	3	1	5
137060000	2	1	2	4	4	2	5
137080000	2	1	2	6	4	2	7
137100000	2	1	2	4	3	1	5
137120000	2	1	2	5	4	1	7
137140000	2	1	2	7	4	1	6
137160000	2	1	1	7	6	1	5
137180000	2	1	2	5	4	1	5
137200000	2	2	2	5	4	1	6
137220000	2	1	2	4	4	1	5
137240000	2	1	2	5	3	2	5
137260000	2	1	1	4	4	1	5
137280000	2	1	2	7	3	1	6
137300000	2	3	1	4	3	1	6
137320000	2	1	2	4	3	1	5
137340000	2	1	2	4	3	1	6
137360000	2	1	2	5	3	1	5
137380000	2	2	2	5	3	1	5
137400000	3	3	2	5	4	1	5
137420000	2	1	2	8	4	1	5
137440000	2	1	2	5	3	1	5
137460000	2	1	2	8	4	1	5
137480000	2	1	1	4	3	1	5
137500000	2	2	2	4	3	1	5
137520000	2	1	1	5	3	1	6
137540000	2	3	2	5	3	1	5
137560000	2	1	2	5	3	1	5
137580000	2	1	1	5	3	1	5
137600000	2	1	2	5	3	1	5
137620000	2	1	1	7	4	1	5
137640000	2	1	2	5	3	1	5
137660000	2	1	1	5	4	1	5
137680000	2	2	1	7	3	2	5
137700000	2	1	1	5	3	1	5
137720000	2	2	1	5	3	1	6
137740000	2	1	2	4	3	1	5
137760000	2	1	2	5	3	1	5
137780000	2	2	1	6	4	1	5
137800000	2	1	2	5	4	2	6
137820000	2	1	1	5	4	1	5
137840000	2	1	1	5	3	1	7
137860000	2	2	1	5	3	1	5
137880000	2	1	2	4	3	1	5
137900000	2	3	2	5	3	1	5
137920000	2	1	2	4	4	2	5
137940000	2	1	2	6	3	1	7
137960000	2	2	1	4	3	1	5
137980000	2	1	1	5	4	1	5
138000000	2	2	1	8	3	1	5
138020000	2	1	1	5	4	1	7
138040000	2	1	2	4	4	1	5
138060000	2	1	1	7	4	1	5
138080000	2	1	2	5	4	1	5
138100000	4	1	2	5	3	1	5
138120000	2	1	1	5	3	1	7
138140000	2	1	2	5	3	1	10
138160000	2	1	2	5	4	1	7
138180000	2	1	2	5	5	2	5
138200000	2	1	2	5	5	1	5
138220000	2	1	1	5	3	1	5
138240000	2	2	2	4	3	1	5
138260000	2	1	2	4	3	1	5
138280000	2	1	2	5	3	1	5
138300000	2	3	2	5	4	1	6
138320000	2	1	2	5	3	1	5
138340000	2	1	2	5	4	1	6
138360000	2	1	2	6	3	1	5
138380000	2	1	2	4	3	2	5
138400000	2	2	2	5	3	1	5
138420000	2	1	1	6	3	1	7
138440000	2	1	2	6	4	1	5
138460000	2	1	2	6	3	1	5
138480000	2	1	2	5	3	3	6
138500000	2	1	2	5	3	1	5
138520000	2	1	2	5	4	1	5
138540000	2	2	2	5	3	1	5
138560000	2	1	2	5	4	1	6
138580000	3	1	2	5	3	1	6
138600000	2	1	1	5	3	1	6
138620000	2	1	1	5	3	1	5
138640000	3	2	2	5	4	1	7
138660000	2	1	2	5	3	1	5
138680000	2	1	2	6	3	1	5
138700000	2	1	2	6	3	2	5
138720000	3	1	2	7	4	1	5
138740000	2	2	2	4	4	3	5
138760000	2	2	2	6	4	2	6
138780000	2	1	2	5	4	1	6
138800000	2	2	2	4	3	1	5
138820000	2	1	1	5	3	1	5
138840000	2	1	1	5	3	1	6
138860000	2	1	2	5	3	1	6
138880000	2	1	2	5	4	2	5
138900000	2	1	2	5	3	1	5
138920000	2	1	2	5	3	1	6
138940000	2	1	3	5	4	1	5
138960000	2	1	2	9	3	1	5
138980000	3	1	2	5	4	2	5
139000000	2	1	2	5	3	1	5
139020000	2	1	2	5	4	1	5
139040000	2	1	2	6	3	1	8
139060000	2	1	2	5	3	1	7
139080000	2	1	2	8	3	1	7
139100000	2	1	2	5	4	1	6
139120000	2	1	2	5	3	1	5
139140000	2	1	2	5	3	1	5
139160000	2	2	1	5	5	2	6
139180000	2	3	1	4	4	1	6
139200000	2	1	2	4	3	1	6
139220000	2	1	2	4	3	1	5
139240000	2	1	4	5	3	1	5
139260000	2	3	2	6	5	1	5
139280000	2	2	2	5	4	1	6
139300000	2	1	2	5	4	1	5
139320000	2	1	2	6	4	1	5
139340000	2	1	2	7	4	1	5
139360000	2	1	2	5	4	1	5
139380000	2	1	2	8	4	1	5
139400000	2	1	2	5	3	3	6
139420000	2	1	1	4	3	1	5
139440000	2	2	2	4	3	1	5
139460000	2	1	2	5	4	1	6
139480000	2	1	1	6	3	1	6
139500000	3	1	2	5	3	1	5
139520000	2	2	2	5	3	1	5
139540000	2	1	2	7	5	1	6
139560000	2	1	2	6	3	1	5
139580000	2	1	3	5	3	1	5
139600000	2	1	2	5	3	1	5
139620000	2	1	1	5	3	1	5
139640000	2	1	2	5	4	1	5
139660000	2	1	1	5	3	1	5
139680000	2	1	2	4	3	1	7
139700000	2	1	1	5	4	1	5
139720000	2	1	2	5	3	1	5
139740000	2	1	2	5	3	1	5
139760000	2	1	2	5	3	1	5
139780000	2	1	2	5	3	1	6
139800000	2	1	2	4	3	1	5
139820000	2	1	2	4	3	1	5
139840000	2	1	2	4	3	1	5
139860000	2	1	2	6	3	1	6
139880000	2	1	1	4	3	1	5
139900000	2	3	1	4	4	1	5
139920000	2	1	1	4	3	1	6
139940000	2	1	2	5	4	1	6
139960000	2	1	1	5	3	1	5
139980000	2	1	2	5	3	1	5
140000000	2	1	2	5	3	1	5
140020000	4	1	2	4	3	1	5
140040000	2	1	2	5	4	1	5
140060000	2	1	2	5	3	1	5
140080000	2	1	2	4	4	1	5
140100000	2	1	2	4	3	2	8
140120000	3	1	2	5	3	1	5
140140000	2	1	2	5	3	1	5
140160000	2	1	2	7	3	1	5
140180000	2	1	2	5	4	2	5
140200000	2	1	2	5	3	2	7
140220000	2	1	2	5	4	1	5
140240000	2	3	1	4	3	1	5
140260000	2	1	2	4	4	1	6
140280000	2	1	2	4	4	1	5
140300000	2	1	2	5	4	1	6
140320000	2	2	2	6	4	3	6
140340000	2	1	2	6	3	1	5
140360000	2	1	3	5	3	1	7
140380000	2	1	3	5	4	1	9
140400000	2	2	2	4	3	1	7
140420000	2	1	2	6	3	1	6
140440000	2	1	2	5	4	1	6
140460000	2	1	2	5	5	1	5
140480000	2	1	2	5	4	1	5
140500000	2	1	2	5	3	1	8
140520000	3	1	3	6	3	1	5
140540000	2	1	2	5	3	1	5
140560000	2	1	2	6	3	1	5
140580000	2	1	1	6	3	1	5
140600000	2	1	1	6	4	1	5
140620000	2	2	2	6	4	1	8
140640000	2	1	2	5	3	1	6
140660000	2	1	2	5	4	1	5
140680000	2	1	2	5	3	1	6
140700000	2	1	1	5	4	1	5
140720000	2	1	2	6	6	1	5
140740000	2	1	2	5	3	1	6
140760000	2	1	1	5	3	1	5
140780000	2	1	2	6	4	1	5
140800000	2	2	3	5	3	1	5
140820000	2	1	1	8	4	1	6
140840000	2	1	1	6	4	1	5
140860000	2	1	2	5	4	1	5
140880000	2	1	2	4	4	1	6
140900000	2	1	1	8	3	1	7
140920000	2	1	1	6	3	3	7
140940000	2	1	2	5	3	1	5
140960000	2	1	3	6	5	1	5
140980000	2	1	2	5	4	1	6
141000000	2	2	1	6	3	1	5
141020000	2	1	2	5	3	1	5
141040000	2	1	2	5	3	2	5
141060000	2	1	2	4	4	1	5
141080000	2	2	2	4	4	1	6
141100000	2	1	2	5	3	1	5
141120000	2	1	2	5	3	1	5
141140000	2	1	2	5	3	1	5
141160000	2	1	2	5	3	1	5
141180000	2	1	2	6	4	1	5
141200000	2	2	2	5	3	1	6
141220000	2	1	2	5	4	1	5
141240000	3	1	2	4	3	2	6
141260000	2	3	2	4	4	1	5
141280000	2	1	2	5	5	1	5
141300000	3	1	1	4	3	1	5
141320000	2	3	1	5	4	1	8
141340000	2	1	2	5	3	1	6
141360000	2	1	2	5	4	1	5
141380000	3	1	2	5	4	1	5
141400000	2	1	2	6	4	1	6
141420000	2	1	2	6	4	1	5
141440000	2	1	2	4	3	1	5
141460000	2	1	1	5	3	1	6
141480000	2	1	1	5	3	1	5
141500000	2	1	1	9	3	1	6
141520000	2	1	2	6	3	1	5
141540000	2	1	2	6	4	1	6
141560000	2	1	2	4	4	1	5
141580000	2	1	2	9	3	1	5
141600000	2	1	2	5	3	1	5
141620000	2	1	2	5	4	1	5
141640000	2	1	2	4	3	1	5
141660000	2	1	2	5	3	1	5
141680000	2	1	2	4	3	1	6
141700000	2	1	2	5	3	1	5
141720000	2	1	2	5	3	1	5
141740000	2	1	2	7	3	1	5
141760000	2	2	2	5	3	2	5
141780000	2	3	2	6	4	2	7
141800000	2	2	2	4	3	1	6
141820000	2	1	1	5	4	1	7
141840000	2	1	2	5	5	1	6
141860000	2	3	2	6	4	1	5
141880000	2	1	2	6	3	2	6
141900000	2	1	2	5	3	1	6
141920000	2	1	2	4	4	1	5
141940000	3	1	2	5	3	1	5
141960000	2	1	2	5	3	1	7
141980000	2	1	2	5	3	1	7
142000000	3	1	2	5	3	1	6
142020000	2	1	2	5	3	1	7
142040000	2	2	2	4	5	2	7
142060000	2	1	1	4	3	1	6
142080000	2	1	1	5	3	1	5
142100000	2	1	2	5	4	1	5
142120000	2	1	2	5	3	1	6
142140000	2	1	2	5	3	1	5
142160000	2	1	2	7	3	1	5
142180000	2	1	2	5	3	1	6
142200000	2	2	2	4	4	1	5
142220000	2	1	2	5	3	1	5
142240000	2	1	2	4	4	1	5
142260000	3	1	2	4	4	1	5
142280000	2	2	2	5	4	1	5
142300000	2	3	2	5	3	1	5
142320000	2	1	2	5	4	1	5
142340000	2	1	1	5	3	1	7
142360000	2	1	1	5	3	1	6
142380000	2	1	2	5	3	1	5
142400000	2	1	1	5	3	1	7
142420000	2	1	2	5	3	1	7
142440000	2	1	2	4	3	1	6
142460000	2	1	2	6	3	1	8
142480000	2	1	2	4	4	1	6
142500000	2	1	2	5	4	1	5
142520000	2	1	2	4	3	1	7
142540000	2	1	2	5	4	1	5
142560000	2	1	2	5	3	1	5
142580000	2	1	2	6	3	1	5
142600000	2	1	1	5	5	1	5
142620000	2	1	1	5	4	1	5
142640000	2	2	1	6	5	2	5
142660000	2	1	2	8	3	2	5
142680000	2	1	3	5	4	1	6
142700000	2	1	2	5	5	1	6
142720000	2	1	2	5	4	1	5
142740000	2	1	2	5	3	1	6
142760000	2	1	2	4	4	1	5
142780000	2	1	2	4	4	2	5
142800000	2	1	2	4	3	2	6
142820000	2	1	2	4	3	1	6
142840000	2	1	2	7	3	1	5
142860000	2	1	2	5	3	2	5
142880000	2	1	2	4	3	1	5
142900000	2	2	2	5	5	1	6
142920000	2	1	2	6	3	1	6
142940000	2	1	2	4	5	1	6
142960000	3	1	2	5	4	2	5
142980000	2	3	2	4	4	1	5
143000000	2	1	2	5	3	1	6
143020000	2	1	1	4	3	1	5
143040000	2	2	2	4	5	2	5
143060000	2	1	2	8	5	1	5
143080000	2	1	2	5	4	1	5
143100000	2	1	2	6	5	1	6
143120000	2	1	1	5	3	1	6
143140000	2	1	1	5	5	1	5
143160000	2	1	2	6	3	1	5
143180000	2	1	2	5	3	1	5
143200000	2	1	2	5	3	1	7
143220000	2	1	2	4	4	1	5
143240000	2	2	2	6	4	1	5
143260000	2	1	2	6	3	1	6
143280000	2	1	2	5	3	1	6
143300000	2	2	2	5	3	1	6
143320000	2	2	1	4	3	1	6
143340000	2	1	2	4	4	1	6
143360000	2	2	2	8	3	1	5
143380000	2	1	2	5	4	1	5
143400000	2	1	2	6	3	1	5
143420000	2	1	2	4	3	1	5
143440000	2	3	2	6	4	1	6
143460000	2	2	2	5	4	1	6
143480000	2	1	1	5	4	1	5
143500000	2	2	2	5	3	1	6
143520000	2	1	2	5	3	1	5
143540000	2	1	2	5	3	1	6
143560000	2	1	2	5	3	1	5
143580000	2	2	2	7	4	1	6
143600000	2	1	2	4	3	1	6
143620000	2	2	2	5	3	1	5
143640000	2	1	2	6	3	1	6
143660000	2	1	2	5	4	1	6
143680000	2	2	1	5	4	1	5
143700000	2	1	2	5	3	1	6
143720000	2	2	1	5	5	1	5
143740000	2	1	1	5	4	1	5
143760000	2	1	2	5	3	1	5
143780000	2	1	2	6	3	1	5
143800000	2	1	2	5	3	1	5
143820000	2	1	2	5	3	1	7
143840000	2	2	2	4	4	1	5
143860000	2	1	2	5	3	1	6
143880000	2	1	2	6	4	1	6
143900000	2	1	1	4	4	1	6
143920000	2	1	1	5	3	1	5
143940000	2	1	2	5	3	1	7
143960000	3	2	2	5	5	1	6
143980000	2	3	2	4	4	1	5
144000000	2	1	2	5	4	1	5
144020000	2	1	2	5	3	1	5
144040000	2	1	1	4	3	1	5
144060000	2	1	2	5	3	1	5
144080000	3	2	2	5	3	1	7
144100000	2	1	1	4	3	1	5
144120000	2	2	2	5	3	1	6
144140000	2	1	2	5	3	1	6
144160000	2	1	2	6	3	1	5
144180000	2	3	2	6	4	1	5
144200000	2	1	2	5	4	1	7
144220000	2	1	1	5	3	1	5
144240000	2	1	2	6	3	2	5
144260000	2	1	2	5	3	1	5
144280000	2	1	3	4	3	1	6
144300000	2	1	2	5	3	1	6
144320000	3	1	2	5	3	1	7
144340000	2	1	2	5	3	1	6
144360000	2	1	2	6	3	1	5
144380000	2	1	3	4	3	1	5
144400000	2	1	2	6	3	1	5
144420000	2	1	2	5	4	1	5
144440000	2	1	2	5	3	1	5
144460000	2	1	2	5	4	1	6
144480000	2	1	1	5	4	1	7
144500000	2	1	2	7	3	1	6
144520000	2	3	2	4	3	1	5
144540000	2	1	2	6	3	1	7
144560000	2	1	1	4	4	1	6
144580000	2	1	2	5	4	1	7
144600000	2	1	2	6	3	1	5
144620000	2	1	2	5	3	1	6
144640000	2	1	2	5	3	1	5
144660000	2	2	2	5	3	1	6
144680000	2	1	2	5	4	1	6
144700000	2	1	2	5	3	1	5
144720000	2	1	1	4	4	2	6
144740000	2	1	2	6	3	1	6
144760000	2	2	2	5	3	1	7
144780000	2	1	2	5	3	1	6
144800000	2	1	2	5	3	1	6
144820000	3	1	2	5	3	1	6
144840000	2	1	2	5	3	1	5
144860000	2	1	1	7	4	1	7
144880000	2	1	2	5	3	1	5
144900000	2	1	2	5	4	1	6
144920000	2	1	2	7	3	1	5
144940000	2	1	2	4	3	1	5
144960000	2	2	2	6	4	2	5
144980000	2	1	2	4	3	1	6
145000000	2	1	2	5	4	1	6
145020000	2	1	2	4	4	1	5
145040000	2	2	2	9	3	1	5
145060000	2	1	1	4	5	1	5
145080000	2	1	2	5	6	1	7
145100000	2	1	1	5	3	1	5
145120000	2	1	2	5	3	1	5
145140000	2	1	2	4	3	1	5
145160000	2	1	2	5	3	1	5
145180000	2	1	1	5	4	1	5
145200000	3	1	2	7	3	1	5
145220000	2	1	1	4	4	1	5
145240000	2	1	2	5	4	1	7
145260000	2	1	1	5	4	1	8
145280000	2	2	2	5	4	1	5
145300000	2	1	2	6	3	1	5
145320000	2	1	1	8	4	1	6
145340000	2	1	2	4	4	2	5
145360000	2	1	2	5	3	1	5
145380000	2	1	1	6	4	1	6
145400000	2	1	2	5	3	1	6
145420000	2	1	2	5	5	1	5
145440000	2	1	2	5	3	1	5
145460000	2	1	2	5	3	1	5
145480000	2	1	3	5	4	1	5
145500000	2	1	2	5	5	1	5
145520000	2	1	2	5	4	1	6
145540000	2	1	2	4	3	1	5
145560000	2	1	2	5	3	1	6
145580000	2	1	2	4	3	1	5
145600000	2	1	2	10	4	1	6
145620000	2	1	2	5	3	2	5
145640000	2	2	1	5	4	1	5
145660000	2	1	2	5	4	1	6
145680000	2	1	3	5	4	1	5
145700000	2	2	1	5	4	2	6
145720000	2	1	2	5	4	1	5
145740000	2	1	2	4	3	1	5
145760000	2	1	2	4	3	1	5
145780000	2	1	2	5	3	1	7
145800000	2	1	1	6	3	2	6
145820000	2	1	2	5	3	1	5
145840000	2	1	1	4	3	1	5
145860000	2	2	3	5	3	1	5
145880000	2	3	2	5	4	2	5
145900000	2	1	1	5	4	1	5
145920000	2	1	2	5	3	1	7
145940000	2	1	2	5	3	1	5
145960000	2	2	2	5	3	1	6
145980000	2	1	2	5	3	1	5
146000000	2	1	2	5	4	1	6
146020000	2	1	2	6	4	1	5
146040000	2	1	2	5	4	1	5
146060000	2	1	2	5	3	1	5
146080000	2	2	2	5	4	2	6
146100000	2	1	1	5	4	1	7
146120000	2	1	1	6	3	1	5
146140000	2	1	2	5	4	1	5
146160000	2	2	2	5	5	1	6
146180000	2	1	1	5	3	1	5
146200000	2	1	2	5	4	1	5
146220000	2	1	2	5	3	1	5
146240000	2	1	1	5	3	1	5
146260000	3	2	2	4	4	1	5
146280000	2	2	1	6	3	1	6
146300000	2	1	2	5	3	1	5
146320000	2	1	1	6	5	1	6
146340000	2	1	2	5	3	1	5
146360000	2	1	2	6	3	1	5
146380000	2	1	2	8	3	1	5
146400000	2	1	1	4	3	1	7
146420000	2	1	2	5	5	2	6
146440000	2	1	1	5	5	1	6
146460000	2	1	2	6	4	1	6
