states	PB1	PB2	PA	HA	NP	NA	NS
35480000	5	4	4	6	4	2	9
35500000	5	4	4	5	3	3	8
35520000	5	3	6	5	3	3	9
35540000	4	3	4	7	3	3	9
35560000	4	4	4	5	3	3	8
35580000	4	4	3	5	3	2	9
35600000	4	5	3	5	3	2	9
35620000	4	4	6	5	5	2	8
35640000	4	4	4	5	3	2	10
35660000	4	5	3	5	3	3	10
35680000	4	4	3	6	3	2	9
35700000	4	3	4	5	4	2	13
35720000	4	4	4	5	3	2	10
35740000	4	5	4	5	6	2	9
35760000	4	4	3	5	6	2	10
35780000	4	4	7	6	4	3	9
35800000	4	4	4	6	4	3	9
35820000	4	4	6	5	3	2	10
35840000	5	5	5	5	5	2	9
35860000	5	4	3	5	3	2	9
35880000	5	4	3	5	3	2	10
35900000	6	4	4	6	3	3	9
35920000	5	4	4	5	4	2	9
35940000	5	3	3	5	3	2	9
35960000	4	4	8	5	3	2	8
35980000	4	5	3	6	4	3	8
36000000	5	4	4	5	3	2	9
36020000	5	4	3	5	3	3	8
36040000	5	4	3	7	4	4	8
36060000	4	3	8	5	3	3	8
36080000	4	4	3	5	5	2	8
36100000	4	3	5	5	4	2	8
36120000	4	4	4	5	3	2	11
36140000	4	4	3	5	3	4	12
36160000	4	4	4	7	4	3	10
36180000	5	4	3	5	3	3	11
36200000	4	4	3	5	3	2	11
36220000	4	4	4	5	3	3	8
36240000	5	3	4	5	3	3	9
36260000	5	5	6	5	4	3	8
36280000	4	3	4	5	3	2	8
36300000	4	4	4	5	3	2	8
36320000	4	5	5	5	3	2	8
36340000	5	4	2	5	5	2	9
36360000	5	4	4	5	4	3	8
36380000	4	5	4	5	4	3	8
36400000	4	4	2	4	4	3	8
36420000	4	4	3	5	4	3	9
36440000	4	4	3	6	4	3	9
36460000	4	5	2	4	3	2	11
36480000	5	4	3	5	3	2	8
36500000	5	4	3	5	4	3	9
36520000	4	4	2	5	5	3	9
36540000	4	4	2	4	4	3	9
36560000	4	4	3	5	3	3	11
36580000	4	4	2	5	4	2	10
36600000	4	3	5	5	4	2	10
36620000	5	4	3	6	3	2	8
36640000	4	4	2	5	3	2	9
36660000	4	4	2	5	3	3	9
36680000	4	4	2	4	4	3	10
36700000	4	4	2	5	4	3	9
36720000	4	4	5	5	5	2	9
36740000	4	4	3	5	3	3	10
36760000	5	4	3	5	4	2	11
36780000	4	4	3	5	3	3	9
36800000	4	5	2	4	4	3	10
36820000	4	5	2	5	3	3	10
36840000	5	4	3	5	4	2	8
36860000	5	4	3	5	4	2	12
36880000	4	4	4	5	4	2	9
36900000	4	4	3	5	4	3	9
36920000	4	3	2	4	8	2	11
36940000	4	3	2	4	4	2	11
36960000	4	4	3	5	5	2	8
36980000	4	3	3	5	5	2	11
37000000	4	4	2	4	3	2	11
37020000	4	4	4	6	5	2	11
37040000	4	4	3	5	4	3	9
37060000	4	4	5	5	3	2	10
37080000	4	4	5	5	4	2	10
37100000	5	4	3	6	3	2	9
37120000	4	4	2	5	4	3	9
37140000	4	4	3	5	3	3	10
37160000	4	4	3	5	4	2	9
37180000	5	4	3	5	4	2	10
37200000	4	3	3	5	4	2	9
37220000	5	4	5	5	4	2	8
37240000	4	4	3	5	4	2	8
37260000	5	3	3	5	3	2	10
37280000	4	4	2	5	4	4	11
37300000	4	4	2	5	4	3	10
37320000	5	4	3	5	3	3	9
37340000	5	4	3	5	3	2	9
37360000	4	3	3	5	4	2	9
37380000	4	5	3	5	3	2	9
37400000	5	4	2	5	4	2	8
37420000	4	4	4	5	3	2	8
37440000	4	4	3	4	4	2	8
37460000	4	6	5	5	4	2	8
37480000	4	4	2	4	4	3	9
37500000	4	4	3	5	4	2	11
37520000	4	5	3	5	7	3	10
37540000	4	4	3	5	4	3	8
37560000	4	4	3	5	3	3	9
37580000	5	5	2	4	5	3	9
37600000	5	4	3	5	5	2	9
37620000	4	4	3	4	3	2	9
37640000	4	4	3	5	3	3	10
37660000	4	4	2	4	3	3	9
37680000	5	4	5	5	3	3	9
37700000	4	4	4	5	3	3	8
37720000	4	4	3	5	3	3	8
37740000	4	4	4	5	3	4	8
37760000	7	4	4	5	3	3	8
37780000	5	4	2	4	3	4	8
37800000	5	4	2	4	3	3	9
37820000	4	4	2	5	3	4	9
37840000	4	4	3	5	4	2	10
37860000	4	4	4	5	4	3	11
37880000	7	4	3	5	4	2	10
37900000	5	4	3	5	3	3	9
37920000	4	4	5	5	4	2	10
37940000	4	4	4	5	3	3	10
37960000	5	4	3	5	4	3	12
37980000	4	4	4	5	3	3	10
38000000	4	4	5	5	3	3	8
38020000	5	4	3	5	3	3	9
38040000	4	4	4	5	3	2	10
38060000	5	4	3	5	4	4	9
38080000	4	4	2	5	4	3	9
38100000	4	3	2	5	4	2	8
38120000	4	4	2	5	4	2	8
38140000	5	3	2	5	4	2	9
38160000	4	4	4	5	5	2	9
38180000	4	4	3	5	4	3	9
38200000	4	4	5	5	3	2	8
38220000	5	3	2	5	5	3	10
38240000	4	4	2	5	4	3	8
38260000	4	4	3	5	4	3	9
38280000	4	4	2	6	4	3	10
38300000	6	4	4	5	4	3	9
38320000	4	4	2	5	5	3	13
38340000	4	4	3	5	3	3	10
38360000	5	4	2	5	3	3	10
38380000	5	4	4	5	4	3	10
38400000	4	4	3	5	5	2	8
38420000	4	4	3	5	3	2	10
38440000	4	4	5	5	4	2	9
38460000	5	3	3	6	6	2	13
38480000	5	4	3	6	3	3	9
38500000	5	3	3	5	3	2	9
38520000	4	4	2	5	4	2	8
38540000	5	4	3	6	7	2	8
38560000	6	4	5	5	5	2	9
38580000	4	4	2	5	4	3	9
38600000	4	4	3	5	5	3	9
38620000	4	4	3	5	3	4	9
38640000	4	4	2	5	3	3	9
38660000	4	4	6	5	3	3	8
38680000	5	3	3	5	3	2	8
38700000	4	4	2	5	3	4	9
38720000	4	4	3	5	4	3	9
38740000	5	4	7	6	3	2	8
38760000	4	4	2	4	3	4	9
38780000	4	4	3	4	5	2	8
38800000	4	4	3	5	5	3	8
38820000	4	4	3	5	4	3	9
38840000	4	4	2	5	4	3	10
38860000	5	4	4	5	4	2	10
38880000	4	4	3	6	4	3	10
38900000	4	4	4	6	3	3	10
38920000	5	4	3	6	4	2	10
38940000	4	4	3	5	4	2	10
38960000	4	3	3	5	4	4	10
38980000	5	4	4	5	3	2	10
39000000	4	5	2	4	5	3	10
39020000	4	4	2	5	3	3	8
39040000	5	4	4	5	4	3	9
39060000	4	4	3	5	5	2	10
39080000	4	4	3	5	7	3	8
39100000	4	4	2	6	5	2	8
39120000	5	4	2	4	4	3	8
39140000	4	3	2	4	5	2	8
39160000	4	4	4	5	5	2	9
39180000	4	4	3	6	3	2	9
39200000	4	5	3	5	4	2	8
39220000	4	4	2	5	4	3	9
39240000	4	4	3	5	4	3	10
39260000	4	4	3	5	4	3	9
39280000	4	4	2	5	4	3	8
39300000	4	4	2	6	6	3	9
39320000	4	4	2	4	5	2	11
39340000	4	4	2	5	4	2	10
39360000	5	3	3	5	4	2	11
39380000	4	3	7	4	3	2	10
39400000	4	3	2	6	3	2	15
39420000	5	4	2	5	3	2	10
39440000	5	4	3	5	3	2	10
39460000	4	3	4	5	3	2	9
39480000	5	4	3	6	4	2	9
39500000	6	3	2	5	4	2	9
39520000	4	4	3	6	3	2	9
39540000	6	3	4	5	3	2	9
39560000	5	4	3	5	3	2	10
39580000	5	4	4	5	3	2	9
39600000	4	4	3	5	3	3	9
39620000	4	3	3	5	4	2	9
39640000	4	5	3	5	3	2	10
39660000	4	3	3	5	4	2	11
39680000	5	4	2	5	4	2	12
39700000	4	4	5	5	4	2	11
39720000	4	5	3	5	3	2	11
39740000	4	4	5	5	4	3	8
39760000	4	4	2	4	4	3	9
39780000	4	5	2	4	4	3	12
39800000	6	4	3	5	4	2	9
39820000	4	4	2	4	5	2	9
39840000	4	4	2	5	3	3	11
39860000	4	4	5	4	4	3	9
39880000	5	4	2	4	4	3	8
39900000	4	4	2	4	3	4	10
39920000	6	5	2	4	3	3	8
39940000	4	4	4	5	3	3	9
39960000	4	3	4	5	4	2	8
39980000	4	4	4	5	3	3	10
40000000	4	5	4	5	3	2	10
40020000	5	3	8	5	3	2	9
40040000	4	4	2	5	3	2	9
40060000	4	4	4	5	2	4	9
40080000	4	3	4	5	3	2	9
40100000	4	4	3	5	3	3	9
40120000	4	4	4	5	3	3	11
40140000	4	4	2	5	4	2	9
40160000	4	5	2	5	3	3	9
40180000	6	3	2	5	3	3	7
40200000	4	3	3	5	5	2	9
40220000	4	3	3	5	4	2	9
40240000	4	5	2	4	4	2	11
40260000	4	4	2	5	5	2	9
40280000	4	4	2	4	4	3	8
40300000	4	4	3	6	5	3	11
40320000	4	4	3	6	3	2	9
40340000	6	4	3	4	3	4	11
40360000	4	6	3	5	3	2	9
40380000	4	3	4	5	4	2	8
40400000	5	4	2	5	5	2	9
40420000	4	3	3	5	4	2	8
40440000	4	4	4	4	3	2	8
40460000	4	4	2	5	3	2	9
40480000	4	4	2	4	3	3	8
40500000	4	4	6	4	4	2	10
40520000	4	4	2	5	4	2	8
40540000	5	4	3	5	3	2	10
40560000	4	4	4	4	4	2	10
40580000	4	4	3	5	4	4	10
40600000	4	4	3	4	3	3	8
40620000	4	4	2	5	4	3	8
40640000	4	4	3	5	3	3	8
40660000	4	5	2	5	4	3	10
40680000	4	3	3	5	3	2	10
40700000	4	4	2	4	4	2	9
40720000	4	4	3	5	5	2	8
40740000	4	5	2	5	4	3	9
40760000	4	4	2	4	5	2	10
40780000	5	4	2	5	3	2	10
40800000	5	4	4	4	4	2	10
40820000	4	4	5	5	4	2	9
40840000	4	4	2	5	3	3	9
40860000	4	4	3	5	3	2	10
40880000	4	4	3	5	4	2	8
40900000	4	4	7	5	4	2	9
40920000	4	4	3	5	6	2	11
40940000	4	3	3	6	7	2	12
40960000	4	4	2	4	5	2	9
40980000	4	4	3	5	3	2	9
41000000	4	4	2	5	6	3	14
41020000	5	4	2	5	4	3	9
41040000	4	4	3	5	4	3	9
41060000	4	5	5	8	5	3	9
41080000	5	4	2	5	4	2	9
41100000	4	4	2	4	4	2	9
41120000	4	4	3	4	3	2	10
41140000	4	4	2	5	5	3	8
41160000	4	4	3	5	3	3	8
41180000	4	3	3	5	3	2	9
41200000	4	4	2	5	4	2	9
41220000	4	4	2	5	4	2	9
41240000	5	4	4	4	4	3	9
41260000	5	4	3	5	6	2	10
41280000	4	4	3	5	4	3	10
41300000	4	4	2	5	4	2	8
41320000	4	5	2	5	4	3	8
41340000	4	4	2	4	3	2	11
41360000	4	4	3	5	5	2	9
41380000	4	3	2	5	3	2	8
41400000	4	3	2	4	3	2	9
41420000	4	3	2	4	4	2	8
41440000	4	3	5	4	6	2	8
41460000	5	3	3	5	4	2	8
41480000	5	4	4	5	4	4	11
41500000	4	4	2	4	5	3	9
41520000	4	4	4	5	4	2	9
41540000	4	4	3	4	4	2	9
41560000	5	4	4	4	4	3	9
41580000	4	4	2	4	5	2	10
41600000	5	4	2	5	4	2	9
41620000	7	4	3	5	4	2	10
41640000	5	3	3	6	3	3	9
41660000	4	4	5	5	3	2	10
41680000	4	4	2	4	3	2	10
41700000	4	3	3	5	3	2	7
41720000	4	3	3	5	4	2	10
41740000	5	6	4	5	3	2	9
41760000	4	3	5	6	3	2	8
41780000	4	3	4	7	3	2	7
41800000	5	3	4	5	3	2	7
41820000	5	3	4	5	3	2	8
41840000	5	3	4	5	4	3	7
41860000	5	4	5	6	3	2	8
41880000	6	3	4	5	3	2	8
41900000	5	3	4	5	3	3	11
41920000	4	4	4	5	3	2	10
41940000	4	3	4	5	3	2	9
41960000	4	3	4	5	3	3	9
41980000	4	3	3	5	3	2	9
42000000	4	4	5	5	4	2	10
42020000	4	3	7	5	3	2	8
42040000	5	3	3	5	3	3	8
42060000	4	4	4	5	5	2	11
42080000	4	3	3	5	3	2	8
42100000	4	5	3	5	4	2	8
42120000	4	3	3	4	3	2	8
42140000	4	3	2	4	3	2	9
42160000	4	3	4	5	3	2	10
42180000	4	3	2	5	4	2	9
42200000	4	4	2	4	3	2	8
42220000	4	3	2	4	4	2	9
42240000	4	3	2	4	4	4	9
42260000	4	4	3	5	4	2	7
42280000	4	4	3	5	4	2	11
42300000	5	4	2	5	6	2	9
42320000	5	4	3	5	3	2	9
42340000	4	4	3	5	3	2	11
42360000	4	3	3	6	3	2	9
42380000	4	4	4	5	3	3	9
42400000	4	5	3	5	4	3	10
42420000	4	4	3	5	3	3	9
42440000	4	4	6	5	4	2	10
42460000	4	4	3	6	4	2	10
42480000	4	4	3	5	4	2	9
42500000	4	4	2	5	4	2	9
42520000	4	4	2	5	5	2	9
42540000	4	4	3	5	5	3	9
42560000	4	4	2	5	4	2	9
42580000	4	4	2	4	4	2	9
42600000	4	4	4	6	4	2	10
42620000	4	4	3	6	3	3	10
42640000	4	5	2	4	4	3	9
42660000	4	5	3	5	5	3	8
42680000	5	4	3	6	5	3	10
42700000	4	4	3	5	3	3	9
42720000	4	4	4	5	3	3	10
42740000	4	4	3	5	3	2	10
42760000	4	4	3	5	3	2	10
42780000	4	4	4	5	4	2	12
42800000	4	4	4	5	3	2	9
42820000	4	4	3	5	3	3	10
42840000	5	4	4	5	3	3	9
42860000	4	5	2	5	4	2	9
42880000	4	4	2	5	6	2	8
42900000	4	4	7	6	3	3	8
42920000	5	4	3	5	3	2	10
42940000	5	3	4	5	3	2	9
42960000	4	4	4	5	3	3	8
42980000	4	3	3	5	3	2	9
43000000	4	4	3	5	3	3	9
43020000	4	4	4	5	3	3	8
43040000	4	4	4	5	3	3	10
43060000	4	3	3	5	3	2	9
43080000	4	4	4	5	3	2	11
43100000	4	5	5	6	3	2	9
43120000	5	3	4	5	3	2	8
43140000	5	5	3	5	3	2	10
43160000	5	3	5	5	3	3	9
43180000	4	3	9	5	4	2	8
43200000	4	3	3	5	3	3	8
43220000	4	4	4	5	4	3	8
43240000	4	4	4	6	3	2	9
43260000	4	4	3	5	3	3	10
43280000	4	5	3	5	3	2	9
43300000	4	4	4	5	5	4	11
43320000	4	3	4	5	4	2	9
43340000	4	4	3	5	3	2	9
43360000	4	4	3	5	3	2	10
43380000	4	5	4	5	3	3	11
43400000	5	4	3	5	3	2	11
43420000	5	4	7	5	3	2	10
43440000	5	3	4	5	3	2	12
43460000	5	5	3	6	3	2	11
43480000	4	4	5	5	3	2	11
43500000	4	3	3	7	3	2	12
43520000	4	5	8	5	3	2	11
43540000	4	4	6	5	3	2	10
43560000	4	4	5	5	3	3	9
43580000	5	4	6	5	3	2	9
43600000	5	4	3	5	4	2	11
43620000	4	4	3	5	3	2	8
43640000	4	3	3	5	4	2	11
43660000	4	4	4	5	5	2	8
43680000	4	3	5	5	3	2	10
43700000	4	3	6	5	4	2	10
43720000	4	4	2	5	3	2	8
43740000	5	4	2	4	3	2	9
43760000	4	5	4	5	4	2	8
43780000	4	4	4	6	3	2	8
43800000	4	3	3	5	3	2	9
43820000	4	4	3	5	4	2	9
43840000	4	3	2	4	4	2	9
43860000	6	4	2	4	4	2	9
43880000	4	4	2	4	4	3	10
43900000	5	3	3	6	4	3	8
43920000	4	3	5	5	4	1	8
43940000	4	4	4	5	3	2	9
43960000	4	4	4	5	3	3	9
43980000	4	4	3	5	4	2	9
44000000	4	4	4	5	3	2	9
44020000	4	5	3	4	3	3	9
44040000	5	4	3	5	3	3	8
44060000	4	4	4	5	3	3	9
44080000	4	4	2	5	3	2	9
44100000	4	4	3	5	4	3	8
44120000	4	4	2	5	4	4	10
44140000	4	3	2	4	4	2	9
44160000	4	4	2	4	3	2	9
44180000	4	4	4	5	4	3	10
44200000	4	3	7	5	3	3	10
44220000	4	5	3	6	3	3	8
44240000	4	5	3	5	3	3	9
44260000	4	5	4	5	6	3	10
44280000	4	4	3	5	3	2	10
44300000	4	3	3	5	3	3	9
44320000	4	4	3	5	5	4	12
44340000	4	5	3	5	3	3	10
44360000	4	4	2	5	4	2	10
44380000	4	4	3	5	4	2	9
44400000	4	3	2	5	3	2	10
44420000	5	4	2	5	4	2	12
44440000	5	4	4	5	3	2	11
44460000	5	4	3	5	4	3	9
44480000	5	3	2	5	6	2	9
44500000	5	3	5	5	4	2	11
44520000	4	4	3	5	3	2	10
44540000	4	4	2	5	4	2	8
44560000	4	3	3	5	4	2	10
44580000	5	4	3	5	3	2	11
44600000	6	3	2	5	4	2	9
44620000	4	4	2	4	5	2	10
44640000	4	5	2	6	4	2	10
44660000	4	4	3	5	4	4	9
44680000	4	4	2	5	4	2	8
44700000	4	4	2	4	4	2	10
44720000	4	4	3	5	4	3	10
44740000	4	4	4	4	4	2	11
44760000	4	3	2	5	4	2	11
44780000	4	4	3	4	4	2	9
44800000	5	4	3	5	3	3	10
44820000	4	6	3	5	4	3	8
44840000	5	4	2	5	4	3	12
44860000	4	4	5	5	4	2	13
44880000	6	3	3	5	3	2	11
44900000	4	4	3	5	4	3	10
44920000	4	3	2	5	4	2	10
44940000	4	3	2	4	4	2	11
44960000	4	3	2	4	4	3	12
44980000	4	4	2	4	4	3	10
45000000	4	4	2	5	4	3	12
45020000	4	5	3	5	3	4	9
45040000	4	4	2	5	5	2	10
45060000	4	4	5	5	4	2	10
45080000	4	4	4	5	3	4	11
45100000	5	4	2	5	4	3	9
45120000	4	4	6	5	4	2	9
45140000	4	4	4	5	3	3	11
45160000	4	5	2	4	3	3	9
45180000	4	6	2	5	4	2	9
45200000	4	4	2	5	4	3	9
45220000	4	4	2	5	4	3	9
45240000	5	5	6	5	5	3	9
45260000	4	4	2	4	4	3	9
45280000	4	4	2	4	3	3	10
45300000	5	4	3	5	5	3	10
45320000	4	5	5	5	3	3	9
45340000	4	3	2	4	3	2	11
45360000	4	4	2	4	4	2	11
45380000	4	4	5	5	3	3	8
45400000	4	4	4	5	5	3	8
45420000	4	4	5	5	4	2	8
45440000	4	4	4	5	3	2	9
45460000	5	4	3	5	4	3	10
45480000	4	3	3	5	4	3	9
45500000	5	4	3	5	3	3	10
45520000	4	4	3	5	4	2	9
45540000	4	4	3	5	3	2	8
45560000	6	4	4	5	3	2	9
45580000	5	3	5	5	3	3	9
45600000	5	4	3	6	3	2	10
45620000	5	4	3	6	5	2	11
45640000	5	4	2	5	4	2	10
45660000	4	4	6	5	3	3	10
45680000	4	4	3	5	3	3	10
45700000	5	4	7	6	3	2	10
45720000	4	5	5	6	3	4	10
45740000	5	4	7	5	4	2	9
45760000	4	4	4	5	3	3	12
45780000	4	3	3	6	3	2	9
45800000	4	4	3	5	3	2	9
45820000	5	3	3	5	3	2	10
45840000	5	3	5	5	3	2	9
45860000	5	4	3	5	3	3	9
45880000	4	3	4	5	4	2	12
45900000	4	3	3	5	3	2	9
45920000	4	5	3	5	3	3	9
45940000	4	4	3	5	3	2	9
45960000	5	3	8	5	3	2	9
45980000	4	4	3	5	3	5	10
46000000	4	3	2	6	3	2	9
46020000	4	4	2	4	3	2	8
46040000	4	4	2	5	4	3	9
46060000	4	4	2	4	4	3	10
46080000	5	4	4	4	4	2	9
46100000	5	3	4	5	4	2	9
46120000	5	5	4	5	6	2	9
46140000	4	4	6	5	3	2	11
46160000	4	4	4	6	3	2	9
46180000	4	4	5	5	3	3	9
46200000	4	4	4	5	3	2	13
46220000	4	3	3	5	5	2	14
46240000	4	4	4	5	3	2	9
46260000	4	4	3	5	3	2	9
46280000	4	4	5	5	3	2	9
46300000	4	5	3	5	3	3	9
46320000	4	3	5	5	3	2	9
46340000	4	4	8	5	5	3	8
46360000	4	6	6	5	4	3	8
46380000	4	3	5	5	3	2	8
46400000	4	4	6	5	3	3	8
46420000	5	4	3	5	4	3	9
46440000	5	4	4	5	4	2	9
46460000	5	4	5	5	3	3	10
46480000	4	4	5	5	3	2	11
46500000	5	4	4	7	3	3	11
46520000	4	4	5	5	3	3	12
46540000	5	4	3	5	3	2	10
46560000	4	5	3	6	3	2	10
46580000	4	4	4	5	4	2	9
46600000	4	4	3	5	3	2	10
46620000	4	4	5	5	4	3	9
46640000	4	5	4	5	4	5	9
46660000	4	5	4	6	3	2	8
46680000	4	4	5	5	3	4	9
46700000	4	7	5	5	4	2	8
46720000	5	5	6	5	5	2	9
46740000	4	4	6	5	5	3	9
46760000	4	4	4	6	3	2	9
46780000	4	4	6	5	3	3	10
46800000	4	4	3	5	4	2	8
46820000	4	5	3	5	3	2	8
46840000	5	3	4	5	3	2	9
46860000	5	3	3	6	3	2	10
46880000	5	3	8	5	3	2	8
46900000	4	4	3	5	3	3	9
46920000	4	5	3	5	3	4	9
46940000	5	4	4	5	3	2	9
46960000	4	3	3	5	4	2	9
46980000	4	4	3	5	3	2	12
47000000	4	3	3	5	3	2	10
47020000	4	4	4	5	3	2	10
47040000	4	4	3	5	3	3	11
47060000	4	4	4	5	3	2	9
47080000	4	4	3	5	3	3	9
47100000	4	5	3	5	3	3	9
47120000	5	4	4	5	4	3	9
47140000	4	4	8	5	4	2	9
47160000	4	5	3	5	5	2	9
47180000	4	4	3	5	4	3	10
47200000	4	3	2	4	4	2	8
47220000	5	4	3	5	4	2	9
47240000	5	4	2	4	3	3	9
47260000	5	4	2	5	5	3	9
47280000	6	4	3	4	4	2	9
47300000	4	4	3	5	4	4	9
47320000	4	4	3	5	4	3	8
47340000	5	4	3	4	6	3	8
47360000	4	5	2	4	6	3	9
47380000	4	5	3	5	4	3	9
47400000	4	4	2	5	3	3	10
47420000	4	4	3	4	3	2	9
47440000	4	4	3	6	3	2	9
47460000	4	4	5	6	3	4	12
47480000	4	5	4	5	3	3	10
47500000	4	4	3	5	5	3	11
47520000	4	4	3	5	3	2	11
47540000	4	5	6	5	4	3	9
47560000	4	4	5	5	3	2	11
47580000	5	4	3	5	4	4	8
47600000	5	4	6	5	3	3	8
47620000	4	4	6	5	3	3	11
47640000	4	4	3	4	3	3	10
47660000	4	4	3	5	4	2	9
47680000	4	4	2	4	4	2	12
47700000	4	5	2	4	3	2	9
47720000	4	4	2	5	3	2	10
47740000	4	6	2	4	3	3	10
47760000	4	3	2	4	4	2	10
47780000	4	4	3	5	3	3	9
47800000	4	4	3	4	3	2	10
47820000	4	3	2	5	3	2	9
47840000	5	4	4	6	5	2	9
47860000	5	3	3	5	4	3	8
47880000	4	4	3	5	4	3	9
47900000	5	4	3	5	4	4	10
47920000	4	4	4	5	5	2	9
47940000	5	4	3	5	4	3	9
47960000	5	5	2	5	5	3	9
47980000	4	4	3	4	3	3	9
48000000	4	4	3	4	5	2	12
48020000	4	4	2	5	4	2	10
48040000	5	3	2	4	3	3	9
48060000	6	3	2	5	3	2	9
48080000	6	5	5	5	3	2	10
48100000	4	4	3	7	3	3	8
48120000	4	5	4	6	3	3	9
48140000	4	4	2	5	4	2	9
48160000	4	4	2	5	3	2	10
48180000	4	4	3	5	4	2	9
48200000	5	3	3	5	4	2	10
48220000	5	4	3	5	4	2	9
48240000	6	4	2	5	5	3	10
48260000	4	4	2	4	7	2	8
48280000	4	4	2	5	5	3	9
48300000	4	4	3	5	5	3	11
48320000	4	4	5	5	4	3	9
48340000	5	4	3	5	4	2	9
48360000	5	4	2	6	5	3	9
48380000	5	3	2	4	4	2	9
48400000	4	4	4	4	4	3	10
48420000	4	5	3	5	4	3	10
48440000	4	4	4	5	4	3	11
48460000	6	5	2	6	5	3	9
48480000	4	5	3	5	5	4	9
48500000	4	4	3	5	4	4	11
48520000	4	5	2	5	5	3	10
48540000	5	4	3	5	5	3	8
48560000	4	4	4	5	4	2	9
48580000	4	4	3	5	4	2	13
48600000	4	4	3	5	5	3	9
48620000	5	4	3	6	3	3	10
48640000	4	4	3	5	4	3	11
48660000	4	5	2	5	5	2	10
48680000	5	4	6	5	4	3	9
48700000	4	4	2	5	6	2	9
48720000	4	3	4	5	4	2	10
48740000	4	4	3	5	3	2	10
48760000	4	4	3	5	3	3	9
48780000	4	3	4	5	3	2	9
48800000	4	4	5	5	3	3	9
48820000	5	4	5	6	3	2	9
48840000	5	4	3	5	3	3	9
48860000	4	4	3	5	3	3	9
48880000	4	3	8	5	4	2	8
48900000	5	4	7	6	4	3	8
48920000	4	4	3	5	4	2	9
48940000	4	4	2	5	3	2	11
48960000	4	4	4	5	3	2	9
48980000	4	4	4	5	5	3	11
49000000	4	4	2	4	4	2	8
49020000	4	4	6	5	6	2	9
49040000	4	4	3	5	3	3	8
49060000	8	4	2	5	3	4	9
49080000	4	4	2	4	5	4	9
49100000	5	4	2	4	4	3	10
49120000	4	4	2	4	4	2	8
49140000	4	4	2	5	4	2	9
49160000	4	4	3	5	5	2	9
49180000	4	4	5	5	4	2	8
49200000	4	4	7	5	3	2	9
49220000	4	4	3	5	3	2	8
49240000	4	4	7	5	3	2	8
49260000	4	3	3	5	3	2	8
49280000	4	4	7	5	3	2	10
49300000	4	4	4	5	4	2	9
49320000	4	4	3	5	3	4	11
49340000	4	4	3	5	4	3	11
49360000	4	3	3	5	3	2	9
49380000	4	4	3	5	3	2	9
49400000	4	4	6	5	3	2	9
49420000	5	3	5	6	3	3	9
49440000	4	3	7	5	4	2	12
49460000	4	3	6	5	3	2	9
49480000	4	3	3	5	3	2	12
49500000	4	4	6	5	3	2	9
49520000	4	4	4	5	3	3	9
49540000	4	4	4	5	3	2	8
49560000	4	4	3	6	5	4	10
49580000	4	3	3	5	3	2	9
49600000	5	3	3	5	3	2	9
49620000	4	3	5	5	3	2	9
49640000	4	4	4	5	6	2	8
49660000	4	5	3	5	3	3	8
49680000	4	4	3	5	3	2	10
49700000	4	4	3	5	3	2	9
49720000	5	4	2	5	3	3	8
49740000	5	4	2	5	3	3	8
49760000	4	4	2	4	5	3	10
49780000	4	5	4	4	4	3	9
49800000	4	4	3	5	4	2	9
49820000	4	3	2	4	4	2	9
49840000	4	4	6	6	4	2	8
49860000	5	4	3	6	4	2	8
49880000	4	4	2	5	4	2	9
49900000	5	4	3	4	4	2	9
49920000	5	4	3	5	4	2	10
49940000	4	3	7	5	4	2	9
49960000	4	4	4	5	3	2	11
49980000	5	4	4	5	4	3	12
50000000	4	4	3	5	6	2	11
50020000	5	3	2	5	4	2	11
50040000	4	4	2	5	7	3	10
50060000	4	4	3	4	4	2	10
50080000	5	5	2	5	4	2	10
50100000	4	4	3	5	4	2	10
50120000	4	5	2	4	5	3	12
50140000	4	4	5	5	4	4	9
50160000	4	4	3	5	3	3	10
50180000	4	4	3	5	3	3	10
50200000	4	4	2	4	5	3	10
50220000	5	3	2	5	4	3	10
50240000	4	4	2	5	4	3	11
50260000	6	4	2	5	4	2	10
50280000	5	4	4	5	3	2	9
50300000	5	3	3	5	6	2	9
50320000	4	3	2	5	3	3	11
50340000	4	4	3	5	3	3	9
50360000	4	4	3	5	4	2	10
50380000	5	4	3	5	4	3	10
50400000	4	4	3	5	4	2	10
50420000	4	4	3	5	3	2	10
50440000	4	5	5	5	4	3	9
50460000	4	4	4	5	4	2	9
50480000	4	4	2	4	3	3	10
50500000	4	4	3	5	3	2	10
50520000	4	3	4	5	3	2	9
50540000	5	4	2	5	4	3	8
50560000	4	4	3	5	3	3	10
50580000	5	4	3	5	4	2	9
50600000	4	4	3	5	3	2	8
50620000	5	4	3	5	3	2	11
50640000	5	4	4	5	3	2	10
50660000	4	3	6	6	3	3	10
50680000	4	4	4	5	3	2	10
50700000	5	4	3	5	3	2	10
50720000	4	3	5	5	3	2	9
50740000	4	5	3	5	3	2	9
50760000	5	4	3	5	3	2	11
50780000	4	4	4	5	3	2	11
50800000	4	4	4	5	3	2	10
50820000	4	4	5	6	3	3	10
50840000	4	4	3	4	4	3	10
50860000	4	5	2	4	4	2	11
50880000	4	4	3	5	4	2	11
50900000	4	4	3	5	3	4	10
50920000	4	4	3	5	3	3	10
50940000	4	4	2	5	4	2	10
50960000	5	4	3	6	3	2	10
50980000	4	4	3	5	3	2	9
